OPE ID,School,State,Zip Code,School Type,Dependent Students,Independent Students,Quarterly Total,nan
02343800,MONTGOMERY BEAUTY SCHOOL                ,MD,20901-0000,Proprietary  ,19,82,101,
02494700,BALTIMORE STUDIO OF HAIR DESIGN         ,MD,21201-0000,Proprietary  ,6,28,34,
02495000,ROBERT PAUL ACADEMY OF COSMETOLOGY ARTS ,MD,21093-5150,Proprietary  ,0,0,0,
02545400,NORTH AMERICAN TRADE SCHOOLS            ,MD,21244-0069,Proprietary  ,39,144,183,
02578400,MARYLAND UNIVERSITY OF INTEGRATIVE HEALT,MD,20723-6010,Private      ,7,80,87,
03027200,BLADES SCHOOL OF HAIR DESIGN            ,MD,20619-0226,Proprietary  ,3,6,9,
03100700,CARROLL COMMUNITY COLLEGE               ,MD,21157-6913,Public       ,33,73,106,
03296300,CORTIVA INSTITUTE - BALTIMORE           ,MD,21090-2261,Proprietary  ,14,62,76,
03327300,HAIR ACADEMY II                         ,MD,20748-1401,Proprietary  ,13,65,78,
03493300,ALL-STATE CAREER SCHOOL                 ,MD,21224-6614,Proprietary  ,121,486,607,
03667300,FAITH THEOLOGICAL SEMINARY              ,MD,21212-2624,Private      ,0,0,0,
03937300,YESHIVA COLLEGE OF THE NATION'S CAPITAL ,MD,20902-1700,Private      ,0,0,0,
03965500,HAIR EXPRESSIONS ACADEMY                ,MD,20852-1729,Proprietary  ,14,17,31,
04141600,OMEGA STUDIOS' SCHOOL OF APPLIED RECORDI,MD,20852-1731,Proprietary  ,5,4,9,
04151800,TEMPLE (THE): A PAUL MITCHELL PARTNER SC,MD,21701-5409,Proprietary  ,28,38,66,
04168900,HOLISTIC MASSAGE TRAINING INSTITUTE     ,MD,21218-4220,Proprietary  ,0,12,12,
04188400,BAIS HAMEDRASH AND MESIVTA OF BALTIMORE ,MD,21209-1613,Private      ,0,1,1,
04204000,ASPEN BEAUTY ACADEMY - LAUREL           ,MD,20724-2013,Proprietary  ,9,18,27,
04209600,INSTITUTE OF HEALTH SCIENCES            ,MD,21031-1408,Proprietary  ,6,15,21,
04265200,WOMEN'S INSTITUTE OF TORAH SEMINARY & CO,MD,21215-3009,Private      ,5,2,7,
04266900,SANS TECHNOLOGY INSTITUTE               ,MD,20852-0000,Proprietary  ,3,22,25,
00211400,AMERICAN INTERNATIONAL COLLEGE          ,MA,01109-3189,Private      ,59,125,184,
00211500,AMHERST COLLEGE                         ,MA,01002-5000,Private      ,115,33,148,
00211700,ANNA MARIA COLLEGE                      ,MA,01612-1198,Private      ,27,43,70,
00211800,ASSUMPTION COLLEGE                      ,MA,01615-1294,Private      ,90,58,148,
00212000,MERRIMACK COLLEGE                       ,MA,01845-5800,Private      ,219,181,400,
00212100,BABSON COLLEGE                          ,MA,02457-0310,Private      ,111,29,140,
00212200,BAY PATH UNIVERSITY                     ,MA,01106-2212,Private      ,24,220,244,
00212400,BENTLEY UNIVERSITY                      ,MA,02452-4705,Private      ,177,62,239,
00212600,BERKLEE COLLEGE OF MUSIC                ,MA,02215-3693,Private      ,231,254,485,
00212800,BOSTON COLLEGE                          ,MA,02467-3800,Private      ,592,211,803,
00213000,BOSTON UNIVERSITY                       ,MA,02215-1789,Private      ,"1,365",714,"2,079",
00213300,BRANDEIS UNIVERSITY                     ,MA,02453-2728,Private      ,124,71,195,
00213900,CLARK UNIVERSITY                        ,MA,01610-1473,Private      ,100,50,150,
00214000,ELMS COLLEGE                            ,MA,01013-2839,Private      ,31,66,97,
00214100,COLLEGE OF THE HOLY CROSS               ,MA,01610-2395,Private      ,115,36,151,
00214300,CURRY COLLEGE                           ,MA,02186-2395,Private      ,64,69,133,
00214400,DEAN COLLEGE                            ,MA,02038-1994,Private      ,57,24,81,
00214500,EASTERN NAZARENE COLLEGE                ,MA,02170-2999,Private      ,15,22,37,
00214600,EMERSON COLLEGE                         ,MA,02116-4624,Private      ,205,155,360,
00214700,EMMANUEL COLLEGE                        ,MA,02115-5798,Private      ,95,24,119,
00214800,ENDICOTT COLLEGE                        ,MA,01915-2098,Private      ,119,91,210,
00215000,FISHER COLLEGE                          ,MA,02116-1500,Private      ,59,92,151,
00215100,BENJAMIN FRANKLIN INSTITUTE OF TECH     ,MA,02116-6296,Private      ,35,53,88,
00215300,GORDON COLLEGE                          ,MA,01984-1899,Private      ,46,17,63,
00215400,HELLENIC COLLEGE                        ,MA,02445-7496,Private      ,3,8,11,
00215500,HARVARD UNIVERSITY                      ,MA,02138-3800,Private      ,267,140,407,
00215501,AMRCN REPERTORY THTR INST ADV THTR      ,MA,02138-0000,Private      ,0,4,4,
00215502,HARVARD BUSINESS SCHOOL                 ,MA,02163-0000,Private      ,40,123,163,
00215503,HARVARD EXTENSION SCHOOL                ,MA,02138-0000,Private      ,5,291,296,
00215504,HARVARD SCH OF DENTAL MEDICINE          ,MA,02115-0000,Private      ,8,4,12,
00215505,HARVARD UNIV GRAD SCH DESIGN            ,MA,02138-0000,Private      ,5,11,16,
00215506,HARVARD UNIVERSITY - HARVARD DIVINITY SC,MA,02138-1994,Private      ,29,26,55,
00215507,HARVARD UNIV GRAD SCH ED                ,MA,02138-0000,Private      ,0,32,32,
00215508,HARVARD UNIV GRAD S OF ARTS & SCIEN     ,MA,02138-0000,Private      ,9,50,59,
00215509,HARVARD KENNEDY SCHOOL                  ,MA,02138-0000,Private      ,3,15,18,
00215510,HARVARD LAW SCHOOL                      ,MA,02138-0000,Private      ,31,58,89,
00215511,HARVARD UNIV MEDICAL SCHOOL             ,MA,02115-0000,Private      ,26,26,52,
00215512,HARVARD UNIV SCHL OF PUBLIC HEALTH      ,MA,02115-6096,Private      ,9,29,38,
00215513,HARVARD UNIVERSITY-HARVARD COLLEGE      ,MA,02138-0000,Private      ,458,130,588,
00215700,HEBREW COLLEGE                          ,MA,02459-0000,Private      ,0,3,3,
00215800,LASELL UNIVERSITY                       ,MA,02466-2716,Private      ,59,53,112,
00216000,LESLEY UNIVERSITY                       ,MA,02138-2790,Private      ,49,106,155,
00216100,UMASS LOWELL                            ,MA,01854-3089,Public       ,384,432,816,
00216400,NEW ENGLAND COLLEGE OF OPTOMETRY        ,MA,02115-1129,Private      ,2,8,10,
00216500,MCPHS UNIVERSITY                        ,MA,02115-5804,Private      ,114,196,310,
00216700,BERKSHIRE COMMUNITY COLLEGE             ,MA,01201-5786,Public       ,46,187,233,
00216800,CAPE COD COMMUNITY COLLEGE              ,MA,02668-1599,Public       ,74,377,451,
00216900,GREENFIELD COMMUNITY COLLEGE            ,MA,01301-9739,Public       ,29,212,241,
00217000,HOLYOKE COMMUNITY COLLEGE               ,MA,01040-1099,Public       ,97,464,561,
00217100,MASSACHUSETTS BAY COMMUNITY COLLEGE     ,MA,02181-0000,Public       ,96,588,684,
00217200,MOUNT WACHUSETT COMMUNITY COLLEGE       ,MA,01440-1000,Public       ,69,494,563,
00217300,NORTH SHORE COMMUNITY COLLEGE           ,MA,01923-4093,Public       ,124,571,695,
00217400,NORTHERN ESSEX COMMUNITY COLLEGE        ,MA,01830-2399,Public       ,123,400,523,
00217500,QUINSIGAMOND COMMUNITY COLLEGE          ,MA,01606-2092,Public       ,152,767,919,
00217600,BRISTOL COMMUNITY COLLEGE               ,MA,02720-7399,Public       ,129,763,892,
00217700,MASSASOIT COMMUNITY COLLEGE             ,MA,02302-3996,Public       ,115,530,645,
00217800,MASSACHUSETTS INST OF TECHNOLOGY        ,MA,02139-4307,Private      ,534,292,826,
00218000,MASSACHUSETTS COLLEGE OF ART AND DESIGN ,MA,02115-5803,Public       ,107,46,153,
00218100,MASSACHUSETTS MARITIME ACADEMY          ,MA,02532-3400,Public       ,27,15,42,
00218300,BRIDGEWATER STATE UNIVERSITY            ,MA,02325-0001,Public       ,287,238,525,
00218400,FITCHBURG STATE UNIVERSITY              ,MA,01420-2697,Public       ,115,228,343,
00218500,FRAMINGHAM STATE UNIVERSITY             ,MA,01702-2471,Public       ,105,95,200,
00218700,MASSACHUSETTS CLG OF LIBERAL ARTS       ,MA,01247-4100,Public       ,25,29,54,
00218800,SALEM STATE UNIVERSITY                  ,MA,01970-5353,Public       ,215,214,429,
00218900,WESTFIELD STATE UNIVERSITY              ,MA,01086-1630,Public       ,99,125,224,
00219000,WORCESTER STATE UNIVERSITY              ,MA,01602-2597,Public       ,139,159,298,
00219200,MOUNT HOLYOKE COLLEGE                   ,MA,01075-1492,Private      ,54,13,67,
00219400,NEW ENGLAND CONSERVATORY OF MUSIC       ,MA,02115-5018,Private      ,26,9,35,
00219700,NICHOLS COLLEGE                         ,MA,01571-6346,Private      ,41,22,63,
00219900,NORTHEASTERN UNIVERSITY                 ,MA,02115-5000,Private      ,"1,343",734,"2,077",
00220200,POPE ST. JOHN XXIII NATIONAL SEMINARY   ,MA,02493-2699,Private      ,0,0,0,
00220500,QUINCY COLLEGE                          ,MA,02169-4339,Public       ,81,309,390,
00220600,REGIS COLLEGE                           ,MA,02193-0000,Private      ,63,191,254,
00220800,SIMMONS UNIVERSITY                      ,MA,02115-5898,Private      ,83,347,430,
00220900,SMITH COLLEGE                           ,MA,01063-2936,Private      ,92,23,115,
00220901,"SMITH COLLEGE, SCH FOR SOCIAL WORK      ",MA,01063-0000,Private      ,1,13,14,
00221000,UNIV OF MASSACHUSETTS-DARTMOUTH         ,MA,02747-2300,Public       ,238,169,407,
00221100,SPRINGFIELD COLLEGE                     ,MA,01109-3797,Private      ,76,125,201,
00221400,ST JOHN'S SEMINARY                      ,MA,02135-8839,Private      ,0,0,0,
00221700,STONEHILL COLLEGE                       ,MA,02357-6110,Private      ,121,18,139,
00221800,SUFFOLK UNIVERSITY                      ,MA,02108-2770,Private      ,191,120,311,
00221900,TUFTS UNIVERSITY                        ,MA,02155-5808,Private      ,277,99,376,
00221901,TUFTS UNIV SCH OF DENTAL MEDICINE       ,MA,02111-0000,Private      ,1,24,25,
00221902,TUFTS UNIVERSITY - CUMMINGS SCHOOL OF VE,MA,01536-0000,Private      ,2,1,3,
00221904,TUFTS UNIV SCHOOL OF MEDICINE           ,MA,02111-0000,Private      ,16,85,101,
00222100,UNIV OF MASSACHUSETTS-AMHERST           ,MA,01003-0000,Public       ,"1,049",397,"1,446",
00222200,UNIV OF MASSACHUSETTS-BOSTON            ,MA,02125-3393,Public       ,482,486,968,
00222400,WELLESLEY COLLEGE                       ,MA,02481-8203,Private      ,66,20,86,
00222500,WENTWORTH INSTITUTE OF TECHNOLOGY       ,MA,02115-5998,Private      ,163,52,215,
00222600,WESTERN NEW ENGLAND UNIVERSITY          ,MA,01119-2654,Private      ,128,52,180,
00222700,WHEATON COLLEGE                         ,MA,02766-2322,Private      ,46,13,59,
00222900,WILLIAMS COLLEGE                        ,MA,01267-2600,Private      ,60,11,71,
00223300,WORCESTER POLYTECHNIC INSTITUTE         ,MA,01609-2280,Private      ,238,50,288,
00267104,BARD COLLEGE - LONGY SCHOOL OF MUSIC    ,MA,02138-3599,Private      ,2,11,13,
00267122,BARD COLLEGE - SIMON'S ROCK             ,MA,01230-1978,Private      ,8,0,8,
00396500,BAY STATE COLLEGE                       ,MA,02116-4101,Proprietary  ,14,46,60,
00396600,BOSTON ARCHITECTURAL COLLEGE            ,MA,02115-2795,Private      ,16,63,79,
00466100,HAMPSHIRE COLLEGE                       ,MA,01002-3359,Private      ,39,14,53,
00466900,UPPER CAPE COD REGIONAL VOC TECH        ,MA,02532-3310,Public       ,0,12,12,
00527900,GREATER LOWELL REGNL VOC TECH SCH       ,MA,01879-0000,Public       ,1,6,7,
00551900,DIMAN REGIONAL VOC TECH INST            ,MA,02723-0000,Public       ,2,18,20,
00552300,BLUE HILLS REGIONAL VOC TECH            ,MA,02021-1398,Public       ,1,15,16,
00555700,MCCANN TECHNICAL SCHOOL                 ,MA,01247-0000,Public       ,3,11,14,
00613600,NATIONAL AVIATION ACADEMY - NEW ENGLAND ,MA,01730-2620,Proprietary  ,25,32,57,
00632200,BROCKTON HOSPITAL SCH OF NURSING        ,MA,02302-0000,Private      ,4,26,30,
00632400,LABOURE COLLEGE OF HEALTHCARE           ,MA,02126-4253,Private      ,4,66,70,
00633100,LAWRENCE MEM HOSPITAL SCH OF NRSNG      ,MA,02155-1643,Private      ,2,26,28,
00635200,BAYSTATE MEDICAL CENTER                 ,MA,01199-0001,Private      ,0,18,18,
00807800,SPRINGFIELD TECHNICAL COMMUNITY CLG     ,MA,01105-0000,Public       ,110,611,721,
00891600,NEW ENGLAND LAW BOSTON                  ,MA,02116-5687,Private      ,0,19,19,
00974700,GORDON-CONWELL THEOLOGICAL SEMINARY     ,MA,01982-0000,Private      ,0,24,24,
00975600,UMASS CHAN MEDICAL SCHOOL               ,MA,01655-0000,Public       ,8,31,39,
00989900,LOWELL ACADEMY HAIRSTYLING INST         ,MA,01852-1909,Proprietary  ,4,16,20,
00993600,MIDDLESEX COMMUNITY COLLEGE             ,MA,01730-1197,Public       ,87,388,475,
00993602,"MIDDLESEX COMMUNITY COLLEGE, LOWELL     ",MA,01852-0000,Public       ,108,401,509,
01121000,BUNKER HILL COMMUNITY COLLEGE           ,MA,02129-2991,Public       ,258,"1,017","1,275",
01193000,ROXBURY COMMUNITY COLLEGE               ,MA,02120-3400,Public       ,68,354,422,
01218700,BLACKSTONE VALLEY VOCATIONAL REGIONAL SC,MA,01568-1499,Public       ,1,9,10,
01238600,SOUTHEASTERN TECHNICAL INSTITUTE        ,MA,02375-1780,Public       ,8,20,28,
01246115,LINCOLN TECHNICAL INSTITUTE - SOMERVILLE,MA,02145-1102,Proprietary  ,0,8,8,
01288100,MONTACHUSETT REG VOC TECH SCH           ,MA,01420-4649,Public       ,2,12,14,
01294800,ROB ROY ACADEMY                         ,MA,02721-5330,Proprietary  ,12,13,25,
02063000,MONTSERRAT COLLEGE OF ART               ,MA,01915-0000,Private      ,20,7,27,
02092100,MASSACHUSETTS SCHOOL OF BARBERING       ,MA,02169-5058,Proprietary  ,6,22,28,
02122000,NEW ENGLAND HAIR ACADEMY                ,MA,02148-5118,Proprietary  ,14,25,39,
02137000,ROB ROY ACADEMY                         ,MA,02780-0000,Proprietary  ,3,7,10,
02163600,WILLIAM JAMES COLLEGE                   ,MA,02459-3211,Private      ,2,76,78,
02169900,ASSABET VALLEY REGIONAL VOC SCHOOL      ,MA,01752-0000,Public       ,0,8,8,
02181600,ROB ROY ACADEMY                         ,MA,01609-0000,Proprietary  ,13,22,35,
02182900,CAMBRIDGE COLLEGE                       ,MA,02129-1647,Private      ,37,249,286,
02197900,NORTH BENNET STREET SCHOOL              ,MA,02109-0000,Private      ,3,15,18,
02219501,MILDRED ELLEY - PITTSFIELD              ,MA,01201-5300,Proprietary  ,1,14,15,
02220400,CATHERINE HINDS INST OF ESTHETICS       ,MA,01801-0000,Proprietary  ,29,40,69,
02231600,MGH INSTITUTE OF HEALTH PROFESSION      ,MA,02129-0000,Private      ,12,95,107,
02274300,CONWAY SCHOOL OF LANDSCAPE DESIGN       ,MA,01060-3687,Private      ,0,1,1,
02337400,BANCROFT SCHOOL OF MASSAGE THERAPY      ,MA,01604-4614,Proprietary  ,1,10,11,
02339400,ROB ROY ACADEMY                         ,MA,02746-0000,Proprietary  ,3,4,7,
02523900,ELIZABETH GRADY SCHOOL OF ESTHETICS     ,MA,02155-0000,Proprietary  ,0,0,0,
03104000,SHAWSHEEN VALLEY SCHOOL OF PRACTICAL NUR,MA,01821-5499,Public       ,0,4,4,
03115200,MOTORING TECHNICAL TRAINING INST        ,MA,02771-5933,Proprietary  ,38,53,91,
03130500,URBAN COLLEGE OF BOSTON                 ,MA,02111-0000,Private      ,12,72,84,
03194300,BOSTON GRAD SCH OF PSYCHOANALYSIS       ,MA,02446-4602,Private      ,0,2,2,
03235300,MASSACHUSETTS SCHOOL OF LAW             ,MA,01810-1094,Private      ,1,23,24,
03240300,TONI & GUY HAIRDRESSING ACADEMY         ,MA,01605-2213,Proprietary  ,8,16,24,
03240301,TONI & GUY HAIRDRESSING ACADEMY - BRAINT,MA,02184-2807,Proprietary  ,7,12,19,
03248300,BOSTON BAPTIST COLLEGE                  ,MA,02136-4030,Private      ,2,7,9,
03316400,FUNERAL INSTITUTE OF THE NORTHEAST      ,MA,02062-4766,Proprietary  ,6,14,20,
03570500,NORTHPOINT BIBLE COLLEGE                ,MA,01835-0000,Private      ,2,13,15,
03859300,EINE ELECTROLOGY/ESTHETICS INSTITUTE    ,MA,01876-4709,Proprietary  ,1,6,7,
03946300,FRANKLIN W. OLIN COLLEGE OF ENGINEERING ,MA,02492-1200,Private      ,7,7,14,
04116900,DIGRIGOLI SCHOOL OF COSMETOLOGY         ,MA,01089-4623,Proprietary  ,5,11,16,
04122000,TRI COUNTY REGIONAL VOCATIONAL TECHNICAL,MA,02038-0000,Public       ,0,6,6,
04128000,MILLENNIUM TRAINING INSTITUTE           ,MA,01801-6386,Proprietary  ,0,0,0,
04143200,HULT INTERNATIONAL BUSINESS SCHOOL      ,MA,02141-1805,Private      ,16,8,24,
04153200,SOUTHERN WORCESTER COUNTY REGIONAL VOC S,MA,01507-1331,Public       ,0,5,5,
04193100,ALEXANDER ACADEMY                       ,MA,01462-0000,Proprietary  ,2,10,12,
04229200,JUPITER BEAUTY ACADEMY                  ,MA,02122-2834,Proprietary  ,11,47,58,
04254100,TECHNOLOGY LEARNING CENTER              ,MA,01540-1411,Proprietary  ,1,6,7,
00401200,HEBREW UNIVERSITY OF JERUSALEM (THE)    ,FC,00000-0000,Private      ,3,3,6,
00403000,UNIVERSITY OF CAMBRIDGE                 ,FC,00000-0000,Private      ,1,7,8,
00503400,AMERICAN UNIVERSITY OF CAIRO            ,FC,00000-0000,Private      ,4,4,8,
00669000,UNIVERSITY OF COPENHAGEN                ,FC,00000-0000,Private      ,0,6,6,
00669100,UNIVERSITY OF CAMBRIDGE - PEMBROKE      ,FC,00000-0000,Private      ,0,0,0,
00669200,UNIVERSITY OF LEEDS                     ,FC,00000-0000,Private      ,0,4,4,
00669300,UNIV OF LONDON-LONDON SCHOOL ECON       ,FC,00000-0000,Private      ,0,7,7,
00669400,UNIVERSITY OF LONDON - SCHOOL OF ORIENTA,FC,00000-0000,Private      ,0,3,3,
00669500,UNIV OF LONDON-UNIVERSITY COLLEGE       ,FC,00000-0000,Private      ,1,17,18,
00669600,UNIV OF LONDON-SCH ADVANCED STUDY       ,FC,00000-0000,Private      ,1,3,4,
00669700,QUEEN MARY UNIVERSITY OF LONDON         ,FC,00000-0000,Private      ,1,9,10,
00669900,UNIVERSITY OF SUSSEX                    ,FC,00000-0000,Private      ,1,3,4,
00670000,UNIVERSITY OF YORK                      ,FC,00000-0000,Private      ,1,6,7,
00670400,UNIVERSITY COLLEGE CORK                 ,FC,00000-0000,Private      ,1,3,4,
00671300,UPPSALA UNIVERSITY                      ,FC,00000-0000,Private      ,0,3,3,
00683900,UNIVERSITY OF EDINBURGH                 ,FC,00000-0000,Private      ,7,19,26,
00684200,UNIVERSITY OF DUBLIN TRINITY COLLEG     ,FC,00000-0000,Private      ,3,5,8,
00685000,UNIVERSITY OF CAMBRIDGE - DOWNING C     ,FC,00000-0000,Private      ,0,0,0,
00763200,UNIVERSITY OF BRISTOL                   ,FC,00000-0000,Private      ,1,1,2,
00770500,ROYAL COLLEGE OF SURGEONS IN IRELAN     ,FC,00000-0000,Private      ,1,1,2,
00788100,AMERICAN UNIVERSITY OF PARIS            ,FC,00000-0000,Private      ,21,27,48,
00837100,AMERICAN UNIVERSITY OF BEIRUT           ,FC,00000-0000,Private      ,2,2,4,
00837300,TEL-AVIV UNIVERSITY                     ,FC,00000-0000,Private      ,0,4,4,
00837600,VRIJE UNIVERSITEIT AMSTERDAM            ,FC,00000-0000,Private      ,0,4,4,
00837700,UNIVERSITEIT VAN AMSTERDAM(UNIVERSI     ,FC,00000-0000,Private      ,2,4,6,
00838000,UNIVERSITY OF WARWICK                   ,FC,00000-0000,Private      ,0,1,1,
00838300,UNIVERSITY OF GLASGOW                   ,FC,00000-0000,Private      ,7,14,21,
00839400,UNIVERSITY OF OXFORD                    ,FC,00000-0000,Private      ,6,9,15,
00839800,UNIVERSITY OF SHEFFIELD (THE)           ,FC,00000-0000,Private      ,0,0,0,
00839900,UNIVERSITY OF SOUTHAMPTON               ,FC,00000-0000,Private      ,0,2,2,
00845200,ABERYSTWYTH UNIVERSITY                  ,FC,00000-0000,Private      ,1,2,3,
00845800,LOUGHBOROUGH UNIVERSITY                 ,FC,00000-0000,Private      ,0,1,1,
00846000,UNIVERSITY OF NEWCASTLE UPON TYNE       ,FC,00000-0000,Private      ,2,1,3,
00846100,UNIVERSITY OF SAINT ANDREWS             ,FC,00000-0000,Private      ,8,9,17,
00850500,UNIVERSITY OF MELBOURNE                 ,FC,00000-0000,Private      ,4,17,21,
00851200,"UNIVERSITY OF THE WEST INDIES, MONA CAMP",FC,00000-0000,Private      ,1,8,9,
00858600,SWANSEA UNIVERSITY                      ,FC,00000-0000,Private      ,1,1,2,
00858700,UNIVERSITY OF DURHAM                    ,FC,00000-0000,Private      ,3,4,7,
00866500,UNIVERSITY OF KENT AT CANTERBURY (THE)  ,FC,00000-0000,Private      ,0,2,2,
00867000,UNIVERSITY OF NEW SOUTH WALES           ,FC,00000-0000,Private      ,1,5,6,
00868700,UNIVERSITY OF ESSEX                     ,FC,00000-0000,Private      ,2,7,9,
00869200,LEIDEN UNIVERSITY                       ,FC,00000-0000,Private      ,0,3,3,
00869300,CITY UNIVERSITY                         ,FC,00000-0000,Private      ,0,7,7,
00890800,THE UNIVERSITY OF BIRMINGHAM            ,FC,00000-0000,Private      ,2,5,7,
00891000,UNIVERSITY OF HULL                      ,FC,00000-0000,Private      ,0,0,0,
00892000,UNIVERSITY OF NOTTINGHAM                ,FC,00000-0000,Private      ,0,1,1,
00900600,UNIVERSITY OF SALFORD (THE)             ,FC,00000-0000,Private      ,2,2,4,
00908400,"UNIV OF LONDON, BIRKBECK                ",FC,00000-0000,Private      ,1,9,10,
00908500,UNIV OF LONDON KING'S COLLEGE           ,FC,00000-0000,Private      ,5,13,18,
00908600,UNIVERSITY OF LONDON - ROYAL HOLLOWAY   ,FC,00000-0000,Private      ,1,2,3,
00914300,BAR-ILAN UNIVERSITY                     ,FC,00000-0000,Private      ,0,0,0,
00924900,UNIVERSITY OF LIVERPOOL                 ,FC,00000-0000,Private      ,1,4,5,
00936800,UNIVERSITY OF ABERDEEN                  ,FC,00000-0000,Private      ,3,5,8,
00942300,ROYAL COLLEGE OF ART                    ,FC,00000-0000,Private      ,1,4,5,
00942800,TECHNION-ISRAEL INST OF TECHLGY         ,FC,00000-0000,Private      ,0,0,0,
00944200,UNIVERSITY OF EXETER                    ,FC,00000-0000,Private      ,3,4,7,
00944400,UNIVERSITY OF LANCASTER                 ,FC,00000-0000,Private      ,0,1,1,
00963400,UNIVERSITY OF OXFORD ST CATHERINE'S     ,FC,00000-0000,Private      ,0,1,1,
00980800,UNIVERSITY OF STRATHCLYDE               ,FC,00000-0000,Private      ,0,1,1,
00986000,UNIVERSITY OF SURREY                    ,FC,00000-0000,Private      ,1,3,4,
00992700,UNIVERSITY OF CAMBRIDGE - FITZWILLI     ,FC,00000-0000,Private      ,0,0,0,
01006700,LUND UNIVERSITY                         ,FC,00000-0000,Private      ,0,2,2,
01008400,UNIVERSITY OF CAPE TOWN                 ,FC,00000-0000,Private      ,0,2,2,
01008700,UNIVERSITY OF OXFORD ST PETER'S COL     ,FC,00000-0000,Private      ,0,0,0,
01008800,UNIVERSITY OF OXFORD - CORPUS CHRIS     ,FC,00000-0000,Private      ,0,0,0,
01008900,CENTRAL SCHOOL OF SPEECH AND DRAMA      ,FC,00000-0000,Private      ,0,2,2,
01009000,UNIVERSITY OF OXFORD - BALLIOL COLL     ,FC,00000-0000,Private      ,0,1,1,
01014300,UNIVERSITY OF READING                   ,FC,00000-0000,Private      ,0,3,3,
01015700,CARDIFF UNIVERSITY                      ,FC,00000-0000,Private      ,3,1,4,
01018800,"UNIVERSITY COLLEGE DUBLIN, NATIONAL UNIV",FC,00000-0000,Private      ,5,9,14,
01019000,UNIVERSITY OF CAMBRIDGE CHURCHILL C     ,FC,00000-0000,Private      ,0,0,0,
01022800,UNIVERSITY OF STIRLING                  ,FC,00000-0000,Private      ,0,4,4,
01033200,UNIVERSITY OF CAMBRIDGE - CLARE COL     ,FC,00000-0000,Private      ,0,0,0,
01045600,UNIVERSITY OF HAIFA                     ,FC,00000-0000,Private      ,0,1,1,
01047200,INST EUROPEEN OPEEN D'ADMINISTRATIO     ,FC,00000-0000,Private      ,1,5,6,
01049300,CRANFIELD UNIVERSITY                    ,FC,00000-0000,Private      ,0,0,0,
01052000,TRINITY LABAN CONSERVATOIRE OF MUSIC AND,FC,00000-0000,Private      ,0,0,0,
01052500,UNIVERSITY OF HERTFORDSHIRE             ,FC,00000-0000,Private      ,0,2,2,
01057400,LONDON FILM SCHOOL                      ,FC,00000-0000,Private      ,0,6,6,
01058800,AUSTRALIAN NATIONAL UNIVERSITY          ,FC,00000-0000,Private      ,1,3,4,
01058900,BANGOR UNIVERSITY                       ,FC,00000-0000,Private      ,0,1,1,
01059400,"RICHMOND, THE AMERICAN INT UNI IN LONDON",FC,00000-0000,Private      ,5,4,9,
01059900,INST D'ETUDES POLITIQUES DE PARIS       ,FC,00000-0000,Private      ,0,6,6,
01068100,MACQUARIE UNIVERSITY                    ,FC,00000-0000,Private      ,2,2,4,
01069200,UNIVERSITY OF QUEENSLAND (THE)          ,FC,00000-0000,Private      ,1,98,99,
01078900,UNIVERSITY OF OXFORD - WORCESTER CO     ,FC,00000-0000,Private      ,0,0,0,
01079400,BRISTOL OLD VIC THEATRE SCHOOL          ,FC,00000-0000,Private      ,0,1,1,
01079700,"NATIONAL UNIVERSITY OF IRELAND, MAY     ",FC,00000-0000,Private      ,2,1,3,
01081600,KINGSTON UNIVERSITY                     ,FC,00000-0000,Private      ,1,3,4,
01086400,UNIVERSITY OF DUNDEE                    ,FC,00000-0000,Private      ,0,1,1,
01086600,UNIVERSITY OF OXFORD - MAGDALEN COLLEGE ,FC,00000-0000,Private      ,1,0,1,
01086700,UNIVERSITY OF OXFORD ST JOHN'S COLL     ,FC,00000-0000,Private      ,0,0,0,
01091400,MONASH UNIVERSITY                       ,FC,00000-0000,Private      ,6,8,14,
01091500,UNIV OF EAST ANGLIA                     ,FC,00000-0000,Private      ,4,4,8,
01094200,UNIVERSITY OF OXFORD - ST HUGH'S CO     ,FC,00000-0000,Private      ,0,1,1,
01097700,UNIVERSIDAD CENTRAL DEL ESTE            ,FC,00000-0000,Private      ,2,15,17,
01098000,SOMERVILLE COLLEGE                      ,FC,00000-0000,Private      ,0,1,1,
01099900,UNIV OF OXFORD - WADHAM COLLEGE         ,FC,00000-0000,Private      ,0,0,0,
01105300,UNIVERSITY OF OXFORD - ST HILDA'S C     ,FC,00000-0000,Private      ,0,0,0,
01105400,UNIVERSITY OF OXFORD - ST ANNE'S CO     ,FC,00000-0000,Private      ,0,0,0,
01105500,UNIV OF OXFORD - LADY MARGARET HALL     ,FC,00000-0000,Private      ,0,0,0,
01105600,UNIVERSITY OF OXFORD - UNIVERSITY C     ,FC,00000-0000,Private      ,1,0,1,
01105700,UNIVERSITY OF OXFORD - TRINITY COLL     ,FC,00000-0000,Private      ,0,0,0,
01105800,UNIVERSITY OF OXFORD-ST EDMUND HALL     ,FC,00000-0000,Private      ,0,0,0,
01105900,UNIVERSITY OF OXFORD ST ANTONY'S CO     ,FC,00000-0000,Private      ,0,2,2,
01106000,UNIVERSITY OF OXFORD - QUEEN'S COLL     ,FC,00000-0000,Private      ,0,0,0,
01106100,UNIVERSITY OF OXFORD - PEMBROKE COL     ,FC,00000-0000,Private      ,1,0,1,
