OPE ID,School,State,Zip Code,School Type,Dependent Students,Independent Students,Quarterly Total,nan
01015700,CARDIFF UNIVERSITY                      ,FC,00000-0000,Private      ,9,23,32,
01018800,"UNIVERSITY COLLEGE DUBLIN, NATIONAL UNIV",FC,00000-0000,Private      ,74,133,207,
01019000,UNIVERSITY OF CAMBRIDGE CHURCHILL C     ,FC,00000-0000,Private      ,0,4,4,
01022800,UNIVERSITY OF STIRLING                  ,FC,00000-0000,Private      ,11,14,25,
01033200,UNIVERSITY OF CAMBRIDGE - CLARE COL     ,FC,00000-0000,Private      ,1,3,4,
01045600,UNIVERSITY OF HAIFA                     ,FC,00000-0000,Private      ,1,5,6,
01047200,INST EUROPEEN OPEEN D'ADMINISTRATIO     ,FC,00000-0000,Private      ,1,9,10,
01049300,CRANFIELD UNIVERSITY                    ,FC,00000-0000,Private      ,0,1,1,
01052000,TRINITY LABAN CONSERVATOIRE OF MUSIC AND,FC,00000-0000,Private      ,5,4,9,
01052500,UNIVERSITY OF HERTFORDSHIRE             ,FC,00000-0000,Private      ,2,3,5,
01057400,LONDON FILM SCHOOL                      ,FC,00000-0000,Private      ,0,7,7,
01058800,AUSTRALIAN NATIONAL UNIVERSITY          ,FC,00000-0000,Private      ,2,3,5,
01058900,BANGOR UNIVERSITY                       ,FC,00000-0000,Private      ,9,11,20,
01059400,"RICHMOND, THE AMERICAN INT UNI IN LONDON",FC,00000-0000,Private      ,32,19,51,
01059900,INST D'ETUDES POLITIQUES DE PARIS       ,FC,00000-0000,Private      ,4,32,36,
01068100,MACQUARIE UNIVERSITY                    ,FC,00000-0000,Private      ,3,4,7,
01069200,UNIVERSITY OF QUEENSLAND (THE)          ,FC,00000-0000,Private      ,6,49,55,
01078900,UNIVERSITY OF OXFORD - WORCESTER CO     ,FC,00000-0000,Private      ,0,2,2,
01079400,BRISTOL OLD VIC THEATRE SCHOOL          ,FC,00000-0000,Private      ,1,4,5,
01079700,"NATIONAL UNIVERSITY OF IRELAND, MAY     ",FC,00000-0000,Private      ,6,11,17,
01081600,KINGSTON UNIVERSITY                     ,FC,00000-0000,Private      ,17,27,44,
01086400,UNIVERSITY OF DUNDEE                    ,FC,00000-0000,Private      ,7,7,14,
01086600,UNIVERSITY OF OXFORD - MAGDALEN COLLEGE ,FC,00000-0000,Private      ,0,3,3,
01086700,UNIVERSITY OF OXFORD ST JOHN'S COLL     ,FC,00000-0000,Private      ,0,1,1,
01091400,MONASH UNIVERSITY                       ,FC,00000-0000,Private      ,6,6,12,
01091500,UNIV OF EAST ANGLIA                     ,FC,00000-0000,Private      ,3,17,20,
01094200,UNIVERSITY OF OXFORD - ST HUGH'S CO     ,FC,00000-0000,Private      ,0,2,2,
01097700,UNIVERSIDAD CENTRAL DEL ESTE            ,FC,00000-0000,Private      ,3,9,12,
01098000,SOMERVILLE COLLEGE                      ,FC,00000-0000,Private      ,0,3,3,
01099900,UNIV OF OXFORD - WADHAM COLLEGE         ,FC,00000-0000,Private      ,1,3,4,
01105300,UNIVERSITY OF OXFORD - ST HILDA'S C     ,FC,00000-0000,Private      ,2,4,6,
01105400,UNIVERSITY OF OXFORD - ST ANNE'S CO     ,FC,00000-0000,Private      ,0,4,4,
01105500,UNIV OF OXFORD - LADY MARGARET HALL     ,FC,00000-0000,Private      ,0,3,3,
01105600,UNIVERSITY OF OXFORD - UNIVERSITY C     ,FC,00000-0000,Private      ,0,2,2,
01105700,UNIVERSITY OF OXFORD - TRINITY COLL     ,FC,00000-0000,Private      ,0,0,0,
01105800,UNIVERSITY OF OXFORD-ST EDMUND HALL     ,FC,00000-0000,Private      ,1,6,7,
01105900,UNIVERSITY OF OXFORD ST ANTONY'S CO     ,FC,00000-0000,Private      ,0,15,15,
01106000,UNIVERSITY OF OXFORD - QUEEN'S COLL     ,FC,00000-0000,Private      ,0,0,0,
01106100,UNIVERSITY OF OXFORD - PEMBROKE COL     ,FC,00000-0000,Private      ,0,2,2,
01106200,UNIVERSITY OF OXFORD - ORIEL COLLEG     ,FC,00000-0000,Private      ,0,3,3,
01106300,UNIVERSITY OF OXFORD - NUFFIELD COL     ,FC,00000-0000,Private      ,0,0,0,
01106400,UNIVERSITY OF OXFORD - NEW COLLEGE      ,FC,00000-0000,Private      ,0,4,4,
01106500,UNIVERSITY OF OXFORD MERTON COLLEGE     ,FC,00000-0000,Private      ,0,2,2,
01106600,UNIVERSITY OF OXFORD - LINCOLN COLL     ,FC,00000-0000,Private      ,0,2,2,
01106700,UNIVERSITY OF OXFORD - KEBLE COLLEG     ,FC,00000-0000,Private      ,1,4,5,
01106800,UNIVERSITY OF OXFORD - JESUS COLLEG     ,FC,00000-0000,Private      ,0,3,3,
01106900,UNIVERSITY OF OXFORD - HERTFORD COL     ,FC,00000-0000,Private      ,0,1,1,
01107000,UNIVERSITY OF OXFORD EXETER COLLEGE     ,FC,00000-0000,Private      ,1,4,5,
01107100,UNIV OF OXFORD - CHRIST CHURCH          ,FC,00000-0000,Private      ,0,2,2,
01107200,UNIVERSITY OF OXFORD - BRASENOSE CO     ,FC,00000-0000,Private      ,2,3,5,
01109100,FLINDERS UNIVERSITY OF S AUSTRALIA      ,FC,00000-0000,Private      ,0,4,4,
01109400,UNIVERSITY OF WESTERN AUSTRALIA (THE)   ,FC,00000-0000,Private      ,2,4,6,
01121400,UNIVERSITY OF THE WITWATERSRAND         ,FC,00000-0000,Private      ,0,2,2,
01122600,AARHUS UNIVERSITY                       ,FC,00000-0000,Private      ,1,6,7,
01156700,IMPERIAL COLLEGE LONDON                 ,FC,00000-0000,Private      ,6,26,32,
01167900,UNIVERSITY OF BATH                      ,FC,00000-0000,Private      ,6,12,18,
01168300,FRANKLIN UNIVERSITY SWITZERLAND         ,FC,00000-0000,Private      ,33,6,39,
01175800,UNIV OF CAMBRIDGE - PETERHOUSE          ,FC,00000-0000,Private      ,0,3,3,
01176400,ROYAL ACADEMY OF MUSIC                  ,FC,00000-0000,Private      ,0,8,8,
01176500,GOLDSMITHS' COLLEGE-UNIV OF LONDON      ,FC,00000-0000,Private      ,20,50,70,
01178000,BRUNEL UNIVERSITY LONDON                ,FC,00000-0000,Private      ,1,15,16,
01183800,UNIVERSITY OF OXFORD - MANSFIELD CO     ,FC,00000-0000,Private      ,0,3,3,
01207500,UNIVERSITY CAMBRIDGE - TRINITY COLL     ,FC,00000-0000,Private      ,0,2,2,
01207800,VICTORIA UNIV OF WELLINGTON             ,FC,00000-0000,Private      ,6,10,16,
01209600,ECOLE HÃTELIERE DE LAUSANNE             ,FC,00000-0000,Private      ,1,4,5,
01210100,UNIVERSITY OF CAMBRIDGE - GIRTON CO     ,FC,00000-0000,Private      ,0,1,1,
01213600,VICTORIA UNIV OF MANCHESTER (THE)       ,FC,00000-0000,Private      ,11,29,40,
01219800,UNIVERSITY OF BRADFORD                  ,FC,00000-0000,Private      ,0,2,2,
01220100,UNIVERSITY OF OXFORD - REGENT'S PAR     ,FC,00000-0000,Private      ,1,1,2,
01220600,JAMES COOK UNIVERSITY                   ,FC,00000-0000,Private      ,2,16,18,
01221500,BIRMINGHAM CITY UNIVERSITY              ,FC,00000-0000,Private      ,5,6,11,
01222300,JAGIELLONIAN UNIVERSITY COLLEGIUM M     ,FC,00000-0000,Private      ,1,8,9,
01225800,ASTON UNIVERSITY                        ,FC,00000-0000,Private      ,2,4,6,
01227500,UNIVERSITY OF OXFORD - WOLFSON COLL     ,FC,00000-0000,Private      ,0,8,8,
01233500,ROYAL COLLEGE OF MUSIC                  ,FC,00000-0000,Private      ,2,6,8,
01234100,UNIVERSITY OF WALES - ST DAVID'S UN     ,FC,00000-0000,Private      ,0,6,6,
01242100,UNIVERSITY OF AUCKLAND (THE)            ,FC,00000-0000,Private      ,8,13,21,
01254000,UNIVERSIDAD DE NAVARRA                  ,FC,00000-0000,Private      ,14,9,23,
01254003,UNIVERSIDAD DE NAVARRA - IESE BUSINESS S,FC,00000-0000,Private      ,1,18,19,
01276500,UNIVERSITY OF OXFORD - LINACRE COLL     ,FC,00000-0000,Private      ,0,7,7,
01276600,"NATIONAL UNIVERSITY IRELAND, GALWAY     ",FC,00000-0000,Private      ,20,31,51,
01280200,PONTIFICIA UNIV CATOLICA MAD Y MAES     ,FC,00000-0000,Private      ,8,15,23,
01281100,INSTITUTO TECNOLOGICO DE SANTO DOMINGO  ,FC,00000-0000,Private      ,1,15,16,
01283900,UNIVERSITY OF CAMBRIDGE - SAINT JOH     ,FC,00000-0000,Private      ,0,1,1,
01297800,UNIVERSITY OF HUDDERSFIELD (THE)        ,FC,00000-0000,Private      ,2,0,2,
01315300,MASSEY UNIVERSITY                       ,FC,00000-0000,Private      ,3,11,14,
02052400,DARWIN COLLEGE                          ,FC,00000-0000,Private      ,0,4,4,
02082400,UNIVERSITY OF CAMBRIDGE - QUEEN'S C     ,FC,00000-0000,Private      ,0,4,4,
02083400,UNIVERSITY OF CAMBRIDGE - WOLFSON C     ,FC,00000-0000,Private      ,0,6,6,
02087400,UNIVERSITY OF CAMBRIDGE - NEWNHAM C     ,FC,00000-0000,Private      ,0,0,0,
02087900,OXFORD BROOKES UNIVERSITY               ,FC,00000-0000,Private      ,20,9,29,
02094100,BEN-GURION UNIV                         ,FC,00000-0000,Private      ,0,24,24,
02094400,UNIV OF CAMBRIDGE - ST EDMUND'S HOU     ,FC,00000-0000,Private      ,0,6,6,
02095500,LONDON BUS SCHOOL                       ,FC,00000-0000,Private      ,1,23,24,
02101900,ROEHAMPTON UNIVERSITY                   ,FC,00000-0000,Private      ,18,28,46,
02108600,LONDON ACADEMY OF MUSIC & DRAMATIC      ,FC,00000-0000,Private      ,7,31,38,
02115900,UNIVERSITY OF PORTSMOUTH                ,FC,00000-0000,Private      ,9,7,16,
02116700,UNIVERSITY OF CAMBRIDGE - LUCY CAVE     ,FC,00000-0000,Private      ,0,3,3,
02120000,UNIV OF LONDON - COURTALD INST OF A     ,FC,00000-0000,Private      ,0,6,6,
02133400,UNIVERSITY OF CAMBRIDGE - SIDNEY SU     ,FC,00000-0000,Private      ,0,1,1,
02142000,UNIVERSITY OF CAMBRIDGE - HOMERTON      ,FC,00000-0000,Private      ,0,1,1,
02149700,UNIVERSITY OF WINCHESTER (THE)          ,FC,00000-0000,Private      ,6,6,12,
02156800,UNIV OF OTAGO                           ,FC,00000-0000,Private      ,4,5,9,
02167400,UNIVERSITY OF CAMBRIDGE - CORPUS CH     ,FC,00000-0000,Private      ,1,2,3,
02177700,KING'S COLLEGE- UNIV OF CAMBRIDGE       ,FC,00000-0000,Private      ,3,3,6,
02180500,MIDDLESEX UNIVERSITY                    ,FC,00000-0000,Private      ,8,23,31,
02183500,UNIV OF OXFORD - WYCLIFFE HALL          ,FC,00000-0000,Private      ,0,2,2,
02186000,UNIVERSITY OF CAMBRIDGE - MAGDALENE     ,FC,00000-0000,Private      ,0,2,2,
02186100,UNIVERSITY OF CAMBRIDGE - EMMANUEL      ,FC,00000-0000,Private      ,0,2,2,
02194800,UNIVERSITY OF THE WEST OF ENGLAND -     ,FC,00000-0000,Private      ,12,16,28,
02195100,UNIV OF WESTMINSTER                     ,FC,00000-0000,Private      ,9,36,45,
02196700,GUILDHALL SCHOOL OF MUSIC & DRAMA       ,FC,00000-0000,Private      ,2,9,11,
02207300,UNIVERSITY OF CAMBRIDGE - CHRIST'S      ,FC,00000-0000,Private      ,0,1,1,
02209500,UNIVERSITEIT UTRECHT                    ,FC,00000-0000,Private      ,11,35,46,
02210000,UNIV OF LONDON - LONDON SCHOOL OF H     ,FC,00000-0000,Private      ,1,16,17,
02212300,UNIVERSITY OF CAMBRIDGE - ROBINSON      ,FC,00000-0000,Private      ,0,1,1,
02225300,UNIVERSITY OF CANTERBURY                ,FC,00000-0000,Public       ,2,2,4,
02229100,UNIVERSITY OF LEICESTER                 ,FC,00000-0000,Private      ,3,6,9,
02229600,SACKLER SCHOOL OF MEDICINE              ,FC,00000-0000,Private      ,1,38,39,
02232100,UNIVERSITY OF CAMBRIDGE                 ,FC,00000-0000,Private      ,2,11,13,
02233300,"ST GEORGE'S UNIVERSITY, SCHOOL OF MEDICI",FC,00000-0000,Proprietary  ,6,"2,089","2,095",
02235300,LONDON METROPOLITAN UNIVERSITY          ,FC,00000-0000,Private      ,16,28,44,
02244400,AMERICAN UNIV OF THE CARIBBEAN          ,FC,00000-0000,Proprietary  ,2,356,358,
02266600,UNIVERSITY OF LONDON - SAINT GEORGE     ,FC,00000-0000,Private      ,0,6,6,
02271700,UNIVERSITY OF CAMBRIDGE - CLARE HAL     ,FC,00000-0000,Private      ,0,4,4,
02271800,UNIV OF OXFORD - CAMPION HALL           ,FC,00000-0000,Private      ,2,1,3,
02272200,UNIVERSITY OF CAMBRIDGE - MURRAY EDWARDS,FC,00000-0000,Private      ,0,0,0,
02273600,QUEEN'S UNIV OF BELFAST (THE)           ,FC,00000-0000,Private      ,10,32,42,
02273900,HERIOT WATT UNIVERSITY                  ,FC,00000-0000,Private      ,2,4,6,
02293400,ECOLE DES HAUTES ETUDES COMMERCIALES    ,FC,00000-0000,Private      ,0,9,9,
02296300,UNIVERSITY OF CAMBRIDGE - JESUS COL     ,FC,00000-0000,Private      ,0,3,3,
02310500,DE MONTFORT UNIVERSITY                  ,FC,00000-0000,Private      ,2,4,6,
02320500,ROYAL NORTHERN COLLEGE OF MUSIC         ,FC,00000-0000,Private      ,1,2,3,
02335100,UNIV OF CAMBRIDGE - TRINITY HALL        ,FC,00000-0000,Private      ,0,1,1,
02338900,UNIVERSITY  FOR THE CREATIVE ARTS       ,FC,00000-0000,Private      ,7,4,11,
02351800,UNIVERSIDAD IBEROAMERICANA (UNIBE       ,FC,00000-0000,Private      ,12,26,38,
02352100,UNIVERSITY OF PLYMOUTH                  ,FC,00000-0000,Private      ,2,7,9,
02496700,NATIONAL FILM & TELEVISION SCHOOL       ,FC,00000-0000,Private      ,0,4,4,
02545700,GLASGOW SCHOOL OF ART                   ,FC,00000-0000,Private      ,6,8,14,
02561600,SOUTHAMPTON SOLENT UNIVERSITY           ,FC,00000-0000,Private      ,3,1,4,
02579600,MURDOCH UNIVERSITY                      ,FC,00000-0000,Private      ,1,2,3,
02588000,UNIVERSITY OF ULSTER                    ,FC,00000-0000,Private      ,2,5,7,
02611700,DUBLIN CITY UNIVERSITY                  ,FC,00000-0000,Private      ,3,13,16,
03012700,UNIVERSITY OF BUCKINGHAM                ,FC,00000-0000,Private      ,1,2,3,
03029400,KEELE UNIVERSITY                        ,FC,00000-0000,Private      ,2,5,7,
03029500,NORTHUMBRIA UNIVERSITY                  ,FC,00000-0000,Private      ,35,13,48,
03033300,MANCHESTER METROPOLITAN UNIV            ,FC,00000-0000,Private      ,8,16,24,
03045000,UNIVERSITY OF EAST LONDON               ,FC,00000-0000,Private      ,18,34,52,
03067200,UNIVERSITY OF SYDNEY                    ,FC,00000-0000,Private      ,10,21,31,
03073800,UNIVERSITY OF DEBRECEN                  ,FC,00000-0000,Private      ,0,1,1,
03078700,UNIVERSITA COMMERCIALE L BOCCONI        ,FC,00000-0000,Private      ,3,14,17,
03084300,UNIVERSITY OF LIMERICK                  ,FC,00000-0000,Private      ,14,16,30,
03085100,UNIVERSITY OF WOLVERHAMPTON             ,FC,00000-0000,Private      ,3,4,7,
03088700,ROYAL CONSERVATOIRE OF SCOTLAND         ,FC,00000-0000,Private      ,2,11,13,
03091400,UNIVERSITY OF WOLLONGONG                ,FC,00000-0000,Private      ,2,5,7,
03091700,POZNAN UNIVERSITY OF MEDICAL SCIENCES   ,FC,00000-0000,Private      ,0,1,1,
03092500,NOTTINGHAM TRENT UNIVERSITY             ,FC,00000-0000,Private      ,16,15,31,
03095400,BOND UNIVERSITY                         ,FC,00000-0000,Private      ,0,6,6,
03095900,ESSEC BUSINESS SCHOOL                   ,FC,00000-0000,Private      ,2,3,5,
03096100,LA TROBE UNIVERSITY                     ,FC,00000-0000,Public       ,3,3,6,
03100000,UNIVERSITY OF ADELAIDE (THE)            ,FC,00000-0000,Public       ,1,2,3,
03102500,AMERICAN UNIVERSITY OF ROME             ,FC,00000-0000,Private      ,43,27,70,
03102800,ROBERT GORDON UNIVERSITY                ,FC,00000-0000,Private      ,1,4,5,
03104800,GRIFFITH UNIVERSITY                     ,FC,00000-0000,Public       ,4,1,5,
03150400,UNIVERSITY OF TECHNOLOGY SYDNEY         ,FC,00000-0000,Private      ,3,2,5,
03274300,"KUNGLIGA TEKNISKA HOGSKOLAN, KTH        ",FC,00000-0000,Public       ,0,2,2,
03287300,LIVERPOOL INSTITUTE FOR PERFORMING ARTS ,FC,00000-0000,Private      ,12,4,16,
03300400,"FIRST FACULTY OF MEDICINE, CHARLES UNIV.",FC,00000-0000,Private      ,3,2,5,
03329300,JOHN CABOT UNIVERSITY                   ,FC,00000-0000,Private      ,66,18,84,
03333300,MEDICAL UNIVERSITY OF LUBLIN            ,FC,00000-0000,Private      ,2,5,7,
03334300,UNIVERSIDAD NORDESTANA                  ,FC,00000-0000,Private      ,1,4,5,
03342300,GLASGOW CALEDONIAN UNIVERSITY           ,FC,00000-0000,Private      ,2,10,12,
03349400,"QUEEN MARGARET UNIVERSITY, EDINBURGH    ",FC,00000-0000,Private      ,3,2,5,
03350300,BOURNEMOUTH UNIVERSITY                  ,FC,00000-0000,Private      ,6,16,22,
03352300,LONDON SOUTH BANK UNIVERSITY            ,FC,00000-0000,Private      ,4,11,15,
03377300,CARDIFF METROPOLITAN UNIVERSITY         ,FC,00000-0000,Private      ,3,6,9,
03418400,NAPIER UNIVERSITY                       ,FC,00000-0000,Private      ,2,24,26,
03435300,ANGLIA  RUSKIN UNIVERSITY               ,FC,00000-0000,Private      ,3,16,19,
03442300,AMERICAN UNIVERSITY IN BULGARIA         ,FC,00000-0000,Private      ,10,4,14,
03460300,KATHOLISCHE HOCHSCHULE ITI              ,FC,00000-0000,Private      ,2,0,2,
03473300,UNIVERSITY OF THE ARTS LONDON           ,FC,00000-0000,Private      ,42,68,110,
03478300,ROYAL WELSH COLLEGE OF MUSIC AND DRAMA  ,FC,00000-0000,Private      ,1,6,7,
03492300,UNIVERSITY OF OXFORD - GREEN TEMPLETON C,FC,00000-0000,Private      ,0,4,4,
03492400,UNIV OF CAMBRIDGE-ST CATHERINE'S CG     ,FC,00000-0000,Private      ,0,5,5,
03494400,UNIV OF CAMBRIDGE-SELWYN COLLEGE        ,FC,00000-0000,Private      ,0,1,1,
03494600,UNIV OF OXFORD-HARRIS MANCHESTER        ,FC,00000-0000,Private      ,1,4,5,
03501400,LEEDS BECKETT UNIVERSITY                ,FC,00000-0000,Private      ,10,21,31,
03507300,UNIVERSITY OF SUNDERLAND                ,FC,00000-0000,Private      ,2,5,7,
03515300,UNIVERSITY OF CENTRAL LANCASHIRE        ,FC,00000-0000,Private      ,27,8,35,
03517300,UNIVERSITY OF BRIGHTON                  ,FC,00000-0000,Private      ,13,11,24,
03518300,EUROPEAN GRADUATE SCHOOL (EGS)          ,FC,00000-0000,Private      ,1,2,3,
03533300,BATH SPA UNIVERSITY                     ,FC,00000-0000,Private      ,4,7,11,
03547300,UNIVERSITY OF SOUTH WALES               ,FC,00000-0000,Private      ,8,4,12,
03565300,MASARYKOVA UNIVERZITA                   ,FC,00000-0000,Private      ,3,3,6,
03580300,LIVERPOOL JOHN MOORES UNIVERSITY        ,FC,00000-0000,Private      ,4,4,8,
03589400,ARTS UNIVERSITY BOURNEMOUTH             ,FC,00000-0000,Private      ,8,4,12,
03594300,GRENOBLE ECOLE DE MANAGEMENT            ,FC,00000-0000,Private      ,2,6,8,
03597300,JAGIELLONIAN UNIVERSITY                 ,FC,00000-0000,Private      ,5,6,11,
03619300,UNIVERSITY OF GREENWICH                 ,FC,00000-0000,Private      ,29,21,50,
03653400,UNIVERSIDAD DE IBEROAMERICA - UNIBE     ,FC,00000-0000,Private      ,0,3,3,
03674300,ABERTAY UNIVERSITY                      ,FC,00000-0000,Private      ,5,3,8,
03684400,UNIVERSITY OF LINCOLN                   ,FC,00000-0000,Private      ,4,8,12,
03684500,MEDICAL UNIVERSITY OF GDANSK            ,FC,00000-0000,Private      ,1,2,3,
03694300,UNIVERSITY OF CHICHESTER                ,FC,00000-0000,Private      ,3,4,7,
03728300,UNIVERSITY OF DERBY                     ,FC,00000-0000,Private      ,1,4,5,
03764300,ST. MATTHEW'S UNIVERSITY SCHOOL OF MEDIC,FC,00000-0000,Proprietary  ,1,28,29,
03770300,NAZARENE THEOLOGICAL COLLEGE            ,FC,00000-0000,Private      ,0,2,2,
03780300,SABA UNIVERSITY SCHOOL OF MEDICINE      ,FC,00000-0000,Proprietary  ,2,44,46,
03784300,MEDICAL UNIVERSITY OF BIALYSTOK         ,FC,00000-0000,Private      ,1,2,3,
03807300,ROSE BRUFORD COLLEGE OF THEATRE AND PERF,FC,00000-0000,Private      ,1,8,9,
03816400,AMERICAN GRADUATE SCHOOL IN PARIS       ,FC,00000-0000,Private      ,4,17,21,
03818300,HHL LEIPZIG GRADUATE SCHOOL OF MANAGEMEN,FC,00000-0000,Private      ,0,2,2,
03824300,"ROYAL VETERINARY COLLEGE (THE), UNIVERSI",FC,00000-0000,Private      ,2,101,103,
03829300,INTERNATIONAL CHRISTIAN COLLEGE         ,FC,00000-0000,Private      ,0,0,0,
03859400,FALMOUTH UNIVERSITY                     ,FC,00000-0000,Private      ,12,6,18,
03873300,COPENHAGEN BUSINESS SCHOOL              ,FC,00000-0000,Private      ,0,4,4,
03897400,INTERNATIONAL SPACE UNIVERSITY          ,FC,00000-0000,Private      ,0,2,2,
03900300,MEDICAL UNIVERSITY OF THE AMERICAS      ,FC,00000-0000,Proprietary  ,1,31,32,
03945300,UNIVERSITY OF WEST LONDON               ,FC,00000-0000,Private      ,19,15,34,
03974300,"ST. GEORGE'S UNIVERSITY, SCHOOL OF VETER",FC,00000-0000,Proprietary  ,4,405,409,
03993500,"ANGLO-AMERICKA VYSOKA SKOLA, Z.U.       ",FC,00000-0000,Private      ,42,3,45,
04015300,FRANKFURT SCHOOL OF FINANCE & MANAGEMENT,FC,00000-0000,Private      ,2,5,7,
04021400,"AMERICAN COLLEGE, DUBLIN LIMITED (THE)  ",FC,00000-0000,Private      ,5,5,10,
04032300,YORK ST JOHN UNIVERSITY                 ,FC,00000-0000,Private      ,24,8,32,
04070300,"RAPHAEL RECANATI INTERNATIONAL SCHOOL, T",FC,00000-0000,Private      ,24,11,35,
04076300,NEWCASTLE COLLEGE                       ,FC,00000-0000,Public       ,1,2,3,
04085400,NEW ZEALAND COLLEGE OF CHIROPRACTIC     ,FC,00000-0000,Private      ,0,0,0,
04113300,LEBANESE AMERICAN UNIVERSITY            ,FC,00000-0000,Private      ,13,6,19,
04115900,LIVERPOOL HOPE UNIVERSITY               ,FC,00000-0000,Private      ,2,3,5,
04116300,EDHEC BUSINESS SCHOOL                   ,FC,00000-0000,Private      ,1,6,7,
04128600,UNIVERSITY OF WORCESTER                 ,FC,00000-0000,Private      ,5,4,9,
04128700,HERTIE SCHOOL                           ,FC,00000-0000,Private      ,1,15,16,
04134200,LONDON CONTEMPORARY DANCE SCHOOL        ,FC,00000-0000,Private      ,3,2,5,
04139100,UNIVERSITA DEGLI STUDI DI SCIENZE GASTRO,FC,00000-0000,Private      ,1,4,5,
04143700,ST MARY'S UNIVERSITY COLLEGE TWICKENHAM ,FC,00000-0000,Private      ,5,13,18,
04159800,RENNES SCHOOL OF BUSINESS               ,FC,00000-0000,Private      ,5,12,17,
04168000,AMERICAN COLLEGE OF GREECE (THE)        ,FC,00000-0000,Private      ,25,10,35,
04170900,UNIVERSITY OF CHESTER                   ,FC,00000-0000,Private      ,19,9,28,
04176500,ESMT EUROPEAN SCHOOL OF MANAGEMENT AND T,FC,00000-0000,Private      ,0,8,8,
04212900,UNIVERSITY COLLEGE BIRMINGHAM           ,FC,00000-0000,Private      ,1,2,3,
04218800,REGENT'S UNIVERSITY LONDON              ,FC,00000-0000,Private      ,1,4,5,
04227300,UNIVERSITY OF OXFORD-ST. STEPHEN'S HOUSE,FC,00000-0000,Private      ,0,1,1,
04230700,UNIVERSITY OF THE HIGHLANDS AND ISLANDS ,FC,00000-0000,Private      ,1,4,5,
04231600,UNIVERSITY OF JOHANNESBURG              ,FC,00000-0000,Public       ,0,3,3,
04238100,CLIFF COLLEGE                           ,FC,00000-0000,Private      ,0,1,1,
04240100,AMERICAN UNIVERSITY OF ANTIGUA COLLEGE O,FC,00000-0000,Proprietary  ,3,318,321,
04241200,MARY IMMACULATE COLLEGE                 ,FC,00000-0000,Private      ,0,0,0,
04244400,TOHOKU UNIVERSITY                       ,FC,00000-0000,Public       ,3,2,5,
04244500,NORWICH UNIVERSITY OF THE ARTS          ,FC,00000-0000,Private      ,9,5,14,
04251800,GRADUATE INSTITUTE OF INTERNATIONAL AND ,FC,00000-0000,Private      ,1,11,12,
04252200,EDGE HILL UNIVERSITY                    ,FC,00000-0000,Private      ,0,3,3,
04253500,RAVENSBOURNE UNIVERSITY LONDON          ,FC,00000-0000,Private      ,6,5,11,
04257100,UNIVERSITEIT MAASTRICHT                 ,FC,00000-0000,Private      ,13,23,36,
04259500,UNIVERSITY OF THE WEST OF SCOTLAND      ,FC,00000-0000,Private      ,0,9,9,
04261000,LIMERICK INSTITUTE OF TECHNOLOGY        ,FC,00000-0000,Private      ,0,3,3,
04262300,LEEDS ARTS UNIVERSITY                   ,FC,00000-0000,Private      ,3,4,7,
04266200,UNIVERSITE TOULOUSE 1 CAPITOLE          ,FC,00000-0000,Public       ,0,2,2,
04275700,STAFFORDSHIRE UNIVERSITY                ,FC,00000-0000,Private      ,4,4,8,
04278200,AMERICAN BUSINESS SCHOOL OF PARIS       ,FC,00000-0000,Private      ,15,9,24,
04279500,HARTPURY UNIVERSITY                     ,FC,00000-0000,Private      ,3,0,3,
04282900,NORTHERN SCHOOL OF CONTEMPORARY DANCE   ,FC,00000-0000,Private      ,0,0,0,
04295000,BUCKINGHAMSHIRE NEW UNIVERSITY          ,FC,00000-0000,Public       ,0,1,1,
00380600,ALDERSON BROADDUS UNIVERSITY            ,WV,26416-1051,Private      ,165,67,232,
00380800,BETHANY COLLEGE                         ,WV,26032-0417,Private      ,214,38,252,
00380900,BLUEFIELD STATE COLLEGE                 ,WV,24701-2198,Public       ,223,228,451,
00381000,CONCORD UNIVERSITY                      ,WV,24712-0000,Public       ,282,258,540,
00381100,DAVIS & ELKINS COLLEGE                  ,WV,26241-3996,Private      ,109,52,161,
00381200,FAIRMONT STATE UNIVERSITY               ,WV,26554-2470,Public       ,393,359,752,
00381300,GLENVILLE STATE COLLEGE                 ,WV,26351-1200,Public       ,281,173,454,
00381500,MARSHALL UNIVERSITY                     ,WV,25755-3300,Public       ,"1,450","1,380","2,830",
00381600,SOUTHERN WV COMMUNITY COLLEGE           ,WV,25637-0000,Public       ,191,259,450,
00381800,UNIVERSITY OF CHARLESTON                ,WV,25304-1099,Private      ,225,536,761,
00382000,SALEM UNIVERSITY                        ,WV,26426-0500,Proprietary  ,74,213,287,
00382200,SHEPHERD UNIVERSITY                     ,WV,25443-5000,Public       ,350,164,514,
00382300,WEST LIBERTY UNIVERSITY                 ,WV,26074-0295,Public       ,261,197,458,
00382600,WEST VIRGINIA STATE UNIVERSITY          ,WV,25112-0000,Public       ,389,277,666,
00382700,WEST VIRGINIA UNIVERSITY                ,WV,26506-6201,Public       ,"2,065","1,357","3,422",
00382800,WEST VIRGINIA UNIV AT PARKERSBURG       ,WV,26101-9577,Public       ,249,388,637,
00383000,WEST VIRGINIA WESLEYAN COLLEGE          ,WV,26201-2600,Private      ,272,42,314,
00383100,WHEELING UNIVERSITY                     ,WV,26003-6243,Private      ,147,84,231,
