OPE ID,School,State,Zip Code,School Type,Dependent Students,Independent Students,Quarterly Total,nan
00558600,LINDSEY HOPKINS TECHNICAL COLLEGE       ,FL,33127-4618,Public       ,69,106,175,
00559400,D G ERWIN TECHNICAL CENTER              ,FL,33610-8255,Public       ,151,243,394,
00560500,PINELLAS TECHNICAL COLLEGE - CLEARWATER ,FL,33760-2194,Public       ,115,226,341,
00560700,SUNCOAST TECHNICAL COLLEGE              ,FL,34233-0000,Public       ,65,143,208,
00560800,TRAVISS TECHNICAL COLLEGE               ,FL,33803-9709,Public       ,114,165,279,
00561200,MANATEE TECHNICAL COLLEGE               ,FL,34210-0000,Public       ,122,203,325,
00561201,MANATEE TECHNICAL COLLEGE - EAST CAMPUS ,FL,34211-0000,Public       ,55,99,154,
00675000,VALENCIA COMMUNITY COLLEGE              ,FL,32802-3028,Public       ,"5,301","4,623","9,924",
00752500,RIVEROAK TECNICAL COLLEGE               ,FL,32060-0000,Public       ,58,48,106,
00752600,FLORIDA PANHANDLE TECHNICAL COLLEGE     ,FL,32428-1699,Public       ,43,89,132,
00755800,FORT MYERS TECHNICAL COLLEGE            ,FL,33916-2299,Public       ,110,159,269,
00787000,HILLSBOROUGH COMMUNITY COLLEGE          ,FL,33606-0000,Public       ,"2,552","2,992","5,544",
00789300,FLAGLER COLLEGE                         ,FL,32085-1027,Private      ,176,87,263,
00789301,FLAGLER COLLEGE - TALLAHASSEE COMMUNITY ,FL,32304-2895,Private      ,30,75,105,
00807500,ST JOHN VIANNEY COLLEGE SEMINARY        ,FL,33165-3244,Private      ,1,0,1,
00822108,UNIVERSAL TEC INSTITUTE SOUTH FL MIRAMAR,FL,33027-4139,Proprietary  ,79,35,114,
00822300,ST. VINCENT DE PAUL REGIONAL SEMINARY   ,FL,33436-0000,Private      ,0,1,1,
00869410,RASMUSSEN UNIVERSITY - OCALA            ,FL,34474-6226,Proprietary  ,83,533,616,
00869411,RASMUSSEN UNIVERSITY - CENTRAL PASCO    ,FL,33556-3720,Proprietary  ,47,212,259,
00869413,RASMUSSEN UNIVERSITY - FORT MYERS       ,FL,33905-7805,Proprietary  ,50,223,273,
00869420,RASMUSSEN UNIVERSITY - TAMPA            ,FL,33511-9558,Proprietary  ,73,302,375,
00869425,RASMUSSEN UNIVERSITY - ORLANDO          ,FL,32714-3339,Proprietary  ,43,293,336,
00884800,WARNER UNIVERSITY                       ,FL,33859-8725,Private      ,76,77,153,
00884900,PALM BEACH ATLANTIC UNIVERSITY          ,FL,33401-6505,Private      ,291,269,560,
00887800,MIAMI INTERNATIONAL UNIVERSITY OF ART & ,FL,33132-1418,Private      ,105,205,310,
00963500,FLORIDA INTERNATIONAL UNIVERSITY        ,FL,33199-0001,Public       ,"4,361","4,545","8,906",
00984100,UNIVERSITY OF NORTH FLORIDA             ,FL,32224-2645,Public       ,"1,373","1,178","2,551",
00990200,SHERIDAN TECHNICAL COLLEGE              ,FL,33021-3399,Public       ,245,342,587,
01016100,LORAINES ACADEMY & SPA                  ,FL,33710-0000,Proprietary  ,13,37,50,
01019500,ART INSTITUTE OF FORT LAUDERDALE (THE)  ,FL,33316-3013,Proprietary  ,18,56,74,
01065200,PASCO - HERNANDO STATE COLLEGE          ,FL,34654-5199,Public       ,"1,005","1,059","2,064",
01072401,CARLOS ALBIZU UNIVERSITY                ,FL,33172-0000,Private      ,9,180,189,
01082600,TOM P. HANEY TECHNICAL CENTER           ,FL,32405-5099,Public       ,57,107,164,
01226300,ATLANTIC TECHNICAL CENTER               ,FL,33063-3902,Public       ,206,265,471,
01254400,FIRST COAST TECHNICAL COLLEGE           ,FL,32084-1921,Public       ,74,113,187,
01257400,RINGLING COLLEGE OF ART AND DESIGN      ,FL,34234-5895,Private      ,176,54,230,
01303904,SOUTH UNIVERSITY - WEST PALM BEACH      ,FL,33409-5149,Proprietary  ,43,204,247,
01323400,LORENZO WALKER TECHNICAL COLLEGE        ,FL,34104-4405,Public       ,101,85,186,
02089600,CONCORDE CAREER INSTITUTE               ,FL,32256-6905,Proprietary  ,105,328,433,
02115300,PINELLAS TECHNICAL COLLEGE ST PETERSBURG,FL,33711-0000,Public       ,192,442,634,
02148200,FASHION FOCUS HAIR ACADEMY              ,FL,34231-4815,Proprietary  ,4,10,14,
02149900,PAUL MITCHELL THE SCHOOL JACKSONVILLE   ,FL,32246-4737,Proprietary  ,31,63,94,
02151900,KEISER  UNIVERSITY                      ,FL,33309-0000,Private      ,"1,787","6,129","7,916",
02159600,BAPTIST COLLEGE OF FLORIDA (THE)        ,FL,32440-0000,Private      ,25,58,83,
02172700,CONCORDE CAREER INSTITUTE               ,FL,33607-0000,Proprietary  ,79,195,274,
02188900,HOBE SOUND BIBLE COLLEGE                ,FL,33475-0000,Private      ,16,16,32,
02228300,LAKE TECHNICAL COLLEGE                  ,FL,32726-0000,Public       ,130,212,342,
02257900,INTERNATIONAL ACADEMY                   ,FL,32119-3541,Proprietary  ,16,56,72,
02260607,NUC UNIVERSITY - FLORIDA TECHNICAL COLLE,FL,32826-2707,Proprietary  ,337,"1,416","1,753",
02260608,NUC UNIVERSITY - FLORIDA TECHNICAL COLLE,FL,33813-2101,Proprietary  ,12,69,81,
02260609,NUC UNIVERSITY - FLORIDA TECHNICAL COLLE,FL,32720-7415,Proprietary  ,17,73,90,
02275100,CONCORDE CAREER INSTITUTE               ,FL,33025-0000,Proprietary  ,40,111,151,
02278800,SOUTHWEST FLORIDA COLLEGE               ,FL,33907-0000,Proprietary  ,65,147,212,
02278801,SOUTHWEST FLORIDA COLLEGE - TAMPA       ,FL,33619-1344,Proprietary  ,73,166,239,
02278803,SOUTHWEST FLORIDA COLLEGE - PORT CHARLOT,FL,33953-3100,Proprietary  ,37,71,108,
02279600,CORTIVA INSTITUTE                       ,FL,33781-0000,Proprietary  ,24,100,124,
02287100,LA BELLE BEAUTY SCHOOL                  ,FL,33012-3224,Proprietary  ,13,54,67,
02297000,CHARLOTTE TECHNICAL COLLEGE             ,FL,33948-3375,Public       ,45,50,95,
02300900,WITHLACOOCHEE TECHNICAL COLLEGE         ,FL,34450-4696,Public       ,57,86,143,
02305800,FLORIDA CAREER COLLEGE                  ,FL,33174-2521,Proprietary  ,32,70,102,
02305801,FLORIDA CAREER COLLEGE                  ,FL,33024-6916,Proprietary  ,19,49,68,
02305802,FLORIDA CAREER COLLEGE - WEST PALM BEACH,FL,33417-4326,Proprietary  ,41,67,108,
02305803,FLORIDA CAREER COLLEGE -HIALEAH         ,FL,33012-7028,Proprietary  ,5,18,23,
02305804,FLORIDA CAREER COLLEGE - LAUDERDALE LAKE,FL,33319-5617,Proprietary  ,12,29,41,
02305805,FLORIDA CAREER COLLEGE -  TAMPA         ,FL,33619-8347,Proprietary  ,47,150,197,
02305806,FLORIDA CAREER COLLEGE - JACKSONVILLE   ,FL,32244-6663,Proprietary  ,67,217,284,
02305807,FLORIDA CAREER COLLEGE - BOYNTON BEACH  ,FL,33426-8205,Proprietary  ,6,18,24,
02305808,FLORIDA CAREER COLLEGE - MARGATE        ,FL,33063-7011,Proprietary  ,6,15,21,
02305811,FLORIDA CAREER COLLEGE - ORLANDO        ,FL,32807-3528,Proprietary  ,68,156,224,
02307400,GEORGE STONE TECHNICAL COLLEGE          ,FL,32526-0000,Public       ,127,166,293,
02314100,SCHILLER INTERNATIONAL UNIVERSITY       ,FL,33770-0000,Proprietary  ,8,9,17,
02316200,MIAMI LAKES EDUCATIONAL CENTER AND TECHN,FL,33014-0000,Public       ,83,154,237,
02321200,ORANGE TECHNICAL COLLEGE - WESTSIDE CAMP,FL,34787-3798,Public       ,73,75,148,
02325100,KEY COLLEGE                             ,FL,33004-3046,Proprietary  ,1,10,11,
02326800,MERIDIAN COLLEGE                        ,FL,34240-8478,Proprietary  ,19,39,58,
02326802,MERIDIAN COLLEGE - GWINNETT INSTITUTE   ,FL,32826-4735,Proprietary  ,21,73,94,
02326900,SUNSTATE ACADEMY OF HAIR DESIGN         ,FL,33907-1415,Proprietary  ,50,68,118,
02329900,FLORIDA INSTITUTE OF ULTRASOUND         ,FL,32514-4913,Proprietary  ,11,52,63,
02338400,FT PIERCE BEAUTY ACADEMY                ,FL,34982-0000,Proprietary  ,25,72,97,
02362100,FULL SAIL UNIVERSITY                    ,FL,32792-0000,Proprietary  ,"3,127","10,847","13,974",
02499000,ACADEMY OF COSMETOLOGY                  ,FL,32953-3311,Proprietary  ,30,79,109,
02501500,ORANGE TECHNICAL COLLEGE - MID FLORIDA C,FL,32809-3799,Public       ,198,255,453,
02504600,ORANGE TECHNICAL COLLEGE-WINTER PARK CAM,FL,32789-3098,Public       ,46,83,129,
02508900,TALMUDIC COLLEGE OF FLORIDA             ,FL,33139-0000,Private      ,2,1,3,
02511700,RIDGE TECHNICAL COLLEGE                 ,FL,33881-0000,Public       ,129,181,310,
02513200,ORANGE TECHNICAL COLLEGE - ORLANDO CAMPU,FL,32801-1197,Public       ,163,255,418,
02515400,CITY COLLEGE                            ,FL,33024-4045,Proprietary  ,17,60,77,
02517100,SARASOTA SCHOOL OF MASSAGE THERAPY      ,FL,34243-6130,Proprietary  ,4,33,37,
02524000,JONES TECHNICAL INSTITUTE               ,FL,32256-0367,Private      ,58,121,179,
02524200,ROBERT MORGAN EDUCATIONAL CENTER & TECHN,FL,33177-0000,Public       ,109,106,215,
02531803,PAUL MITCHELL THE SCHOOL ORLANDO        ,FL,32765-6444,Proprietary  ,37,49,86,
02531805,PAUL MITCHELL THE SCHOOL TAMPA          ,FL,33625-0000,Proprietary  ,25,51,76,
02547600,FLORIDA NATIONAL UNIVERSITY             ,FL,33012-4108,Proprietary  ,134,470,604,
02547601,FLORIDA NATIONAL UNIVERSITY - SOUTH CAMP,FL,33175-2478,Proprietary  ,91,245,336,
02547602,FLORIDA NATIONAL UNIVERSITY - TRAINING A,FL,33012-4108,Proprietary  ,11,61,72,
02554200,RADFORD LOCKLIN TECH CENTER             ,FL,32570-0000,Public       ,30,42,72,
02573200,LA BELLE BEAUTY ACADEMY                 ,FL,33135-0000,Proprietary  ,10,40,50,
02601600,BREWSTER TECHNICAL COLLEGE              ,FL,33602-0000,Public       ,45,134,179,
02612700,"SALON PROFESSIONAL ACADEMY - MELBOURNE, ",FL,32904-3919,Proprietary  ,31,70,101,
03003600,WILLIAM T MCFATTER TECHNICAL COLLEGE    ,FL,33317-7499,Public       ,154,229,383,
03008600,CORTIVA INSTITUTE                       ,FL,33064-1342,Proprietary  ,46,122,168,
03012300,ASM BEAUTY WORLD ACADEMY                ,FL,33024-1954,Proprietary  ,12,20,32,
03018500,BENE'S CAREER ACADEMY                   ,FL,34652-1636,Proprietary  ,38,115,153,
03028200,TRINITY COLLEGE OF FLORIDA              ,FL,34655-4401,Private      ,21,26,47,
03035900,NATIONAL AVIATION ACADEMY               ,FL,33760-3931,Proprietary  ,70,98,168,
03037500,HODGES UNIVERSITY                       ,FL,33966-1018,Private      ,55,239,294,
03071600,COLLEGE OF BUSINESS & TECHNOLOGY        ,FL,33174-2401,Proprietary  ,77,483,560,
03077703,DECKER SCHOOL OF CONSTRUCTION CRAFTS INC,FL,32224-2637,Proprietary  ,5,26,31,
03078000,MIAMI MEDIA SCHOOL                      ,FL,33126-1823,Proprietary  ,9,29,38,
03079800,GEORGE T. BAKER AVIATION TECHNICAL COLG ,FL,33142-5687,Public       ,140,133,273,
03079900,CITY COLLEGE                            ,FL,32714-3129,Proprietary  ,23,86,109,
03089200,NOUVELLE INSTITUTE                      ,FL,33125-4141,Proprietary  ,9,63,72,
03099600,MERCY HOSPITAL SCHOOL OF PRACTICAL NSG  ,FL,33133-4237,Proprietary  ,6,19,25,
03100800,TAYLOR TECHNICAL INSTITUTE              ,FL,32348-0894,Public       ,32,29,61,
03101900,TRINITY BAPTIST COLLEGE                 ,FL,32221-1398,Private      ,41,45,86,
03103900,MARION COUNTY COMMUNITY TECH & ADUL     ,FL,34474-3172,Public       ,123,263,386,
03108500,EVERGLADES UNIVERSITY                   ,FL,33431-0000,Private      ,121,755,876,
03108600,COM-PU-MED VOCATIONAL CAREERS           ,FL,33012-4861,Proprietary  ,70,358,428,
03114700,PRAXIS INSTITUTE                        ,FL,33135-2657,Proprietary  ,26,107,133,
03115500,ADVENTHEALTH                            ,FL,32803-1237,Private      ,214,671,885,
03123900,SOUTHEASTERN COLLEGE                    ,FL,33411-0000,Proprietary  ,80,273,353,
03125600,MIAMI AD SCHOOL                         ,FL,33127-5203,Proprietary  ,13,40,53,
03127900,OSCEOLA TECHNICAL COLLEGE               ,FL,34744-4459,Public       ,154,108,262,
03158300,CAPE CORAL TECHNICAL COLLEGE            ,FL,33993-2479,Public       ,64,74,138,
03171300,UNIVERSITY OF ST. AUGUSTINE FOR HEALTH S,FL,32084-4215,Proprietary  ,13,"1,113","1,126",
03224300,NEW PROFESSIONS TECHNICAL INSTITUTE     ,FL,33134-1640,Proprietary  ,19,154,173,
03230300,OKALOOSA TECHNICAL COLLEGE AND CHOICE HI,FL,32547-1299,Public       ,53,85,138,
03238300,FLORIDA COLLEGE OF INTEGRATIVE MED      ,FL,32809-5721,Proprietary  ,16,55,71,
03255300,FLORIDA GULF COAST UNIVERSITY           ,FL,33965-6565,Public       ,"1,309",849,"2,158",
03256300,YESHIVA GEDOLAH RABBINICAL COLLEGE      ,FL,33139-4708,Private      ,19,1,20,
03264300,SOUTH FLORIDA BIBLE COLLEGE AND THEOLOGI,FL,33441-5768,Private      ,6,53,59,
03346300,ACADEMY FOR NURSING AND HEALTH OCCUPATIO,FL,33417-4574,Private      ,63,178,241,
03373300,BEACON COLLEGE                          ,FL,34748-5224,Private      ,40,29,69,
03374300,FLORIDA COASTAL SCHOOL OF LAW           ,FL,32256-8528,Proprietary  ,12,49,61,
03382300,NORTH FLORIDA TECHNICAL COLLEGE         ,FL,32091-2434,Public       ,8,33,41,
03411400,INTERNATIONAL TRAINING CAREERS          ,FL,33155-1462,Private      ,3,6,9,
03414500,ACUPUNCTURE AND MASSAGE COLLEGE         ,FL,33176-1509,Proprietary  ,21,76,97,
03429600,ATLANTIC INST OF ORIENTAL MEDICINE      ,FL,33316-0000,Private      ,4,29,33,
03429700,EAST WEST COLLG OF NATURAL MEDICINE     ,FL,34236-4959,Proprietary  ,3,36,39,
03433400,NEW CONCEPT MASSAGE AND BEAUTY SCHO     ,FL,33144-0000,Proprietary  ,8,69,77,
03434300,FORTIS COLLEGE                          ,FL,32065-5813,Proprietary  ,26,137,163,
03480302,FORTIS COLLEGE - FORTIS INSTITUTE       ,FL,34952-0000,Proprietary  ,57,202,259,
03491400,AMERICAN ADVANCED TECHNICIANS INST      ,FL,33014-4430,Proprietary  ,12,20,32,
03549300,ULTIMATE MEDICAL ACADEMY                ,FL,33756-4917,Private      ,581,"9,942","10,523",
03557300,NORTH FLORIDA COSMETOLOGY INSTITUTE     ,FL,32312-0000,Proprietary  ,29,67,96,
03570400,ENGLISH CENTER (THE)                    ,FL,33133-2703,Public       ,3,44,47,
03611400,FLORIDA BARBER ACADEMY                  ,FL,33317-3127,Proprietary  ,14,76,90,
03627600,FLORIDA EDUCATION INSTITUTE             ,FL,33144-5036,Proprietary  ,30,178,208,
03661400,SOUTH FLORIDA INSTITUTE OF TECHNOLO     ,FL,33135-0000,Proprietary  ,138,"1,648","1,786",
03691400,AVE MARIA SCHOOL OF LAW                 ,FL,34119-1376,Private      ,9,89,98,
03696400,SABER                                   ,FL,33134-1604,Private      ,6,128,134,
03698308,WEST COAST UNIVERSITY - MIAMI           ,FL,33178-2431,Proprietary  ,40,101,141,
03706300,HOLLYWOOD INSTITUTE                     ,FL,33063-3901,Proprietary  ,33,67,100,
03757300,ADVANCE SCIENCE COLLEGE                 ,FL,33012-0000,Proprietary  ,12,62,74,
03801400,BEAUTY INSTITUTE (THE)                  ,FL,33409-2972,Proprietary  ,19,41,60,
03816300,ARTISTIC NAILS & BEAUTY ACADEMY         ,FL,33605-5919,Proprietary  ,70,220,290,
03823300,FLORIDA ACADEMY OF HEALTH & BEAUTY      ,FL,33311-0000,Proprietary  ,22,47,69,
03830303,SAE INSTITUTE OF TECHNOLOGY - MIAMI     ,FL,33160-4307,Proprietary  ,30,44,74,
03842500,CAMBRIDGE COLLEGE OF HEALTHCARE & TECHNO,FL,32701-0000,Proprietary  ,43,122,165,
03856500,FLORIDA SCHOOL OF TRADITIONAL MIDWIFERY ,FL,32601-5507,Private      ,2,30,32,
03888300,DRAGON RISES COLLEGE OF ORIENTAL MEDICIN,FL,32601-5089,Private      ,0,27,27,
03903500,SOUTHERN TECHNICAL COLLEGE              ,FL,32809-0000,Proprietary  ,306,549,855,
03907301,PAUL MITCHELL THE SCHOOL GREAT LAKES PA ,FL,33913-0000,Proprietary  ,20,36,56,
03939600,DAYTONA COLLEGE                         ,FL,32174-8445,Proprietary  ,32,78,110,
03941300,AVE MARIA UNIVERSITY                    ,FL,34142-9505,Private      ,172,35,207,
03957400,NEW COLLEGE OF FLORIDA                  ,FL,34243-2109,Public       ,95,70,165,
03985300,CDA TECHNICAL INSTITUTE                 ,FL,32208-4131,Proprietary  ,0,0,0,
03986300,AVIATOR COLLEGE OF AERONAUTICAL SCIENCE ,FL,34946-9022,Proprietary  ,30,64,94,
04016500,AMERICAN INSTITUTE OF BEAUTY            ,FL,33773-0000,Proprietary  ,63,142,205,
04029300,TRENDSETTERS OF FLORIDA SCHOOL OF BEAUTY,FL,32205-4737,Proprietary  ,12,28,40,
04038302,ATA COLLEGE-ATA CAREER EDUCATION        ,FL,34606-4300,Proprietary  ,39,144,183,
04083400,CAMBRIDGE COLG OF HEALTHCARE & TECHNOLOG,FL,33484-6543,Proprietary  ,78,297,375,
04105400,PENSACOLA SCHOOL OF MASSAGE THERAPY & HE,FL,32504-7337,Proprietary  ,4,37,41,
04106300,PALM BEACH ACADEMY OF HEALTH & BEAUTY   ,FL,33403-2130,Proprietary  ,9,36,45,
04116400,FUTURE-TECH INSTITUTE                   ,FL,33135-4142,Proprietary  ,6,13,19,
04116600,TAYLOR COLLEGE                          ,FL,34420-8714,Proprietary  ,13,85,98,
04119400,AVEDA INSTITUTE - SAINT PETERSBURG      ,FL,33701-4242,Proprietary  ,205,244,449,
04120400,PAUL MITCHELL THE SCHOOL MIAMI          ,FL,33156-0000,Proprietary  ,10,28,38,
04126900,ACADEMY OF CAREER TRAINING              ,FL,34741-4644,Proprietary  ,33,96,129,
04128400,MIAMI REGIONAL UNIVERSITY               ,FL,33126-5473,Proprietary  ,46,720,766,
04129900,FLORIDA SCHOOL OF MASSAGE               ,FL,32608-5419,Proprietary  ,7,43,50,
04130400,SHEAR EXCELLENCE INTERNATIONAL HAIR ACAD,FL,33614-2783,Proprietary  ,14,74,88,
04133500,ACADEMY FOR FIVE ELEMENT ACUPUNCTURE    ,FL,32601-6811,Private      ,7,27,34,
04133900,FUTURA CAREER INSTITUTE                 ,FL,33012-3325,Proprietary  ,29,337,366,
04134800,AVEDA INSTITUTE - TALLAHASSEE           ,FL,32304-3186,Proprietary  ,122,197,319,
04135000,COZMO BEAUTY SCHOOL                     ,FL,34135-4810,Proprietary  ,14,10,24,
04145900,CELEBRITY SCHOOL OF BEAUTY              ,FL,33144-4153,Proprietary  ,70,244,314,
04146200,EMERALD COAST TECHNICAL COLLEGE         ,FL,32433-1557,Public       ,22,67,89,
04146300,FRED K. MARCHMAN TECHNICAL COLLEGE      ,FL,34653-1211,Public       ,49,54,103,
04148500,MEDICAL INSTITUTE OF PALM BEACH         ,FL,33463-3276,Proprietary  ,22,37,59,
04150800,IMMOKALEE TECHNICAL COLLEGE             ,FL,34142-3146,Public       ,61,35,96,
04151500,AMERICAN ACADEMY OF COSMETOLOGY         ,FL,32065-8026,Proprietary  ,39,81,120,
04156300,UNIVERSITY OF FORT LAUDERDALE           ,FL,33313-5809,Private      ,128,52,180,
04156400,AVIATION INSTITUTE OF MAINTENANCE       ,FL,32803-6487,Proprietary  ,95,200,295,
04157100,L3HARRIS AEROSIM ACADEMY                ,FL,32773-9683,Proprietary  ,15,16,31,
04158300,FLAGLER TECHNICAL COLLEGE               ,FL,32164-2399,Public       ,21,35,56,
04162000,JOSE MARIA VARGAS UNIVERSITY            ,FL,33026-4534,Proprietary  ,5,28,33,
04162500,HOLLYWOOD INSTITUTE OF BEAUTY CAREERS   ,FL,33023-6720,Proprietary  ,100,252,352,
04163000,SUMMIT SALON ACADEMY                    ,FL,33624-6321,Proprietary  ,42,57,99,
04163100,SUMMIT SALON ACADEMY - GAINESVILLE      ,FL,32607-1672,Proprietary  ,22,37,59,
04163200,TENAJ SALON INSTITUTE                   ,FL,32162-9311,Proprietary  ,11,20,31,
04164600,D. A. DORSEY TECHNICAL COLLEGE          ,FL,33147-6304,Public       ,15,35,50,
04167300,SALON PROFESSIONAL ACADEMY (THE)        ,FL,33907-1015,Proprietary  ,26,39,65,
04170300,BEAUTY ACADEMY OF SOUTH FLORIDA         ,FL,33016-2421,Proprietary  ,26,112,138,
04182500,MILLENNIA ATLANTIC UNIVERSITY           ,FL,33178-2995,Proprietary  ,17,2,19,
04182600,HCI COLLEGE                             ,FL,33409-5189,Proprietary  ,43,216,259,
04188300,FLORIDA ACADEMY                         ,FL,33966-1155,Proprietary  ,61,153,214,
04192100,AMERICAN MEDICAL ACADEMY                ,FL,33186-4830,Proprietary  ,36,65,101,
04194000,TREASURE COAST TECHNICAL COLLEGE        ,FL,32960-3527,Public       ,22,48,70,
04194200,APARICIO-LEVY TECHNICAL COLLEGE         ,FL,33610-9666,Public       ,46,61,107,
04197600,"FLORIDA INSTITUTE OF RECORDING, SOUND AN",FL,32810-6121,Proprietary  ,120,194,314,
04206300,FVI SCHOOL OF NURSING AND TECHNOLOGY    ,FL,33154-3762,Proprietary  ,70,244,314,
04209200,SOUTH DADE TECHNICAL COLLEGE            ,FL,33033-1412,Public       ,29,39,68,
04209500,SHEAR FINESSE BEAUTY ACADEMY            ,FL,32225-8212,Proprietary  ,6,24,30,
04210800,ULTRASOUND MEDICAL INSTITUTE            ,FL,33411-4221,Proprietary  ,11,40,51,
04213200,KAIZEN BEAUTY ACADEMY                   ,FL,33024-6609,Proprietary  ,7,20,27,
04214500,PRESTIGE HEALTH & BEAUTY SCIENCES ACADEM,FL,33160-4102,Proprietary  ,0,10,10,
04216900,SAN IGNACIO UNIVERSITY                  ,FL,33178-2785,Proprietary  ,4,8,12,
04217800,BOCA BEAUTY ACADEMY                     ,FL,33434-4178,Proprietary  ,53,102,155,
04220200,MORE TECH INSTITUTE                     ,FL,33012-2165,Proprietary  ,5,48,53,
04223400,INTERAMERICAN TECHNICAL INSTITUTE       ,FL,00174-2950,Proprietary  ,8,160,168,
04225000,PARISIAN SPA INSTITUTE                  ,FL,32204-4127,Proprietary  ,15,84,99,
04227500,MERRYFIELD SCHOOL OF PET GROOMING       ,FL,33334-4925,Proprietary  ,4,24,28,
04228900,MCDOUGLE TECHNICAL INSTITUTE            ,FL,33062-1000,Proprietary  ,0,0,0,
04229600,RUBY'S ACADEMY FOR HEALTH OCCUPATIONS   ,FL,33313-6749,Proprietary  ,1,4,5,
04229700,FIRST COAST BARBER ACADEMY              ,FL,32202-8054,Proprietary  ,11,39,50,
04229800,GADSDEN TECHNICAL INSTITUTE             ,FL,32351-4415,Public       ,9,25,34,
04233200,UNITED INTERNATIONAL COLLEGE            ,FL,33025-3943,Proprietary  ,23,4,27,
04233400,LEE PROFESSIONAL INSTITUTE              ,FL,33916-9320,Proprietary  ,7,58,65,
04233900,ATLANTIS UNIVERSITY                     ,FL,33132-1417,Proprietary  ,98,119,217,
04233901,ATLANTIS UNIVERSITY - FLORIDA PALMS UNIV,FL,33132-0000,Proprietary  ,35,32,67,
04238400,FLORIDA INTERNATIONAL TRAINING INSTITUTE,FL,33172-1507,Proprietary  ,22,145,167,
04240400,ANA G. MÃNDEZ UNIVERSITY                ,FL,32822-8200,Private      ,268,"2,342","2,610",
04242000,LATIN BEAUTY ACADEMY                    ,FL,33415-6104,Proprietary  ,9,58,67,
04244700,MED ACADEMY                             ,FL,33018-4937,Proprietary  ,14,85,99,
04246900,PIBERRY INSTITUTE                       ,FL,33033-3215,Proprietary  ,4,23,27,
04249400,CENTER FOR NEUROSOMATIC STUDIES         ,FL,33760-3712,Proprietary  ,5,5,10,
04250500,NATIONAL PERSONAL TRAINING INSTITUTE    ,FL,32789-7101,Proprietary  ,3,21,24,
04251700,HOPE COLLEGE OF ARTS AND SCIENCES       ,FL,33069-3240,Proprietary  ,2,22,24,
04252400,WORLD CLASS ACADEMY OF BEAUTY CAREERS   ,FL,32310-6831,Proprietary  ,12,31,43,
04254300,PETS PLAYGROUND GROOMING SCHOOL         ,FL,33062-3705,Proprietary  ,4,9,13,
04254600,MEDICAL PREP INSTITUTE OF TAMPA BAY     ,FL,33612-8408,Proprietary  ,27,69,96,
04258500,PREMIERE INTERNATIONAL COLLEGE          ,FL,33901-3916,Proprietary  ,3,59,62,
04263400,FLORIDA POLYTECHNIC UNIVERSITY          ,FL,33805-8531,Public       ,178,101,279,
04263500,AMERICAN BEAUTY SCHOOLS                 ,FL,33144-0000,Proprietary  ,26,51,77,
04269700,UR BEAUTY & BARBER ACADEMY              ,FL,33870-1220,Proprietary  ,5,8,13,
04270800,SUNCOAST TECHNICAL EDUCATION CENTER     ,FL,34604-0683,Public       ,12,28,40,
04273600,BELLASA PROFESSIONAL INSTITUTE          ,FL,33161-0000,Proprietary  ,5,14,19,
04274200,INSTALLER INSTITUTE                     ,FL,32164-2220,Proprietary  ,2,12,14,
04276500,GLOBAL MEDICAL & TECHNICAL TRAINING INST,FL,33125-3562,Proprietary  ,22,196,218,
04276800,KCK BEAUTY & BARBER ACADEMY             ,FL,32118-5578,Proprietary  ,11,29,40,
04282300,ANTIGUA COLLEGE INTERNATIONAL           ,FL,33016-1511,Proprietary  ,8,64,72,
04285500,MARIANO MORENO CULINARY INSTITUTE       ,FL,33145-2627,Proprietary  ,14,26,40,
04287400,ADRIAN H. WALLACE BARBER ACADEMY (THE)  ,FL,32503-2802,Proprietary  ,5,33,38,
04288100,TOTAL BEAUTY INSTITUTE                  ,FL,32218-5119,Private      ,11,31,42,
04291900,FLORIDA PROFESSIONAL INSTITUTE          ,FL,33155-6752,Proprietary  ,6,31,37,
04292100,RUBEN'S FIVE STAR ACADEMY               ,FL,33853-4409,Proprietary  ,3,9,12,
04292300,"FLORIDA ACADEMY OF NURSING, THE         ",FL,33025-7000,Proprietary  ,20,45,65,
04296600,CHANCELLOR INSTITUTE                    ,FL,33063-4567,Proprietary  ,8,37,45,
04297700,COMMERCIAL DIVING TECHNOLOGIES INSTITUTE,FL,34667-6613,Proprietary  ,20,47,67,
04303600,JT'S CUTS ACADEMY                       ,FL,33334-2765,Proprietary  ,4,19,23,
00160500,CHAMINADE UNIV OF HONOLULU              ,HI,96816-1578,Private      ,232,309,541,
00160600,BRIGHAM YOUNG UNIV-HAWAII CAMPUS        ,HI,96762-1294,Private      ,219,132,351,
00161000,UNIVERSITY OF HAWAII AT MANOA           ,HI,96822-2399,Public       ,924,769,"1,693",
00161100,UNIVERSITY OF HAWAII AT HILO            ,HI,96720-4091,Public       ,228,196,424,
00161200,HONOLULU COMMUNITY COLLEGE              ,HI,96817-4598,Public       ,224,333,557,
00161300,KAPIOLANI COMMUNITY COLLEGE             ,HI,96816-4421,Public       ,352,505,857,
00161400,KAUAI COMMUNITY COLLEGE                 ,HI,96766-9591,Public       ,65,110,175,
00161500,UNIVERSITY OF HAWAII MAUI COLLEGE       ,HI,96732-1644,Public       ,129,259,388,
00454900,LEEWARD COMMUNITY COLLEGE               ,HI,96782-3393,Public       ,293,405,698,
00525800,HAWAII COMMUNITY COLLEGE                ,HI,96720-4075,Public       ,143,247,390,
