OPE ID,School,State,Zip Code,School Type,Dependent Students,Independent Students,Quarterly Total,nan
04275400,MAKANA ESTHETICS WELLNESS ACADEMY       ,HI,96817-5327,Proprietary  ,19,41,60,
00161600,BOISE STATE UNIVERSITY                  ,ID,83725-1000,Public       ,"5,426","2,377","7,803",
00161700,"COLLEGE OF IDAHO, THE                   ",ID,83605-4432,Private      ,559,95,654,
00161900,COLLEGE OF SOUTHERN IDAHO               ,ID,83301-0000,Public       ,857,500,"1,357",
00162000,IDAHO STATE UNIVERSITY                  ,ID,83209-5377,Public       ,"2,289","1,743","4,032",
00162100,LEWIS-CLARK STATE COLLEGE               ,ID,83501-2698,Public       ,848,420,"1,268",
00162300,NORTH IDAHO COLLEGE                     ,ID,83814-2199,Public       ,585,420,"1,005",
00162400,NORTHWEST NAZARENE UNIVERSITY           ,ID,83686-5897,Private      ,573,281,854,
00162500,BRIGHAM YOUNG UNIVERSITY-IDAHO          ,ID,83460-1650,Private      ,"6,628","5,304","11,932",
00162600,UNIVERSITY OF IDAHO                     ,ID,83844-4291,Public       ,"2,049",799,"2,848",
00987300,AVEDA INSTITUTE TWIN FALLS              ,ID,83301-4154,Proprietary  ,16,21,37,
01055101,AMERICAN INSTITUTE OF CLINICAL MASSAGE  ,ID,83854-8881,Proprietary  ,3,10,13,
01113300,COLLEGE OF EASTERN IDAHO                ,ID,83404-5788,Public       ,353,310,663,
02218000,CARRINGTON COLLEGE                      ,ID,83704-0000,Proprietary  ,89,274,363,
02234500,BOISE BIBLE COLLEGE                     ,ID,83714-1220,Private      ,37,17,54,
02275800,MR LEONS SCHOOL OF HAIR DESIGN          ,ID,83843-8384,Proprietary  ,0,2,2,
02314000,NL INSTITUTE LLC                        ,ID,83202-0000,Proprietary  ,6,15,21,
02349200,HEADMASTERS SCHOOL OF HAIR DESIGN       ,ID,83501-0000,Proprietary  ,18,14,32,
02559500,SALON PROFESSIONAL ACADEMY (THE)        ,ID,83686-5104,Proprietary  ,17,21,38,
02607100,PAUL MITCHELL THE SCHOOL BOISE          ,ID,83709-1662,Proprietary  ,76,88,164,
03098700,MILAN INSTITUTE                         ,ID,83704-8320,Proprietary  ,17,68,85,
03832400,COSMETOLOGY SCHOOL OF ARTS AND SCIENCES ,ID,83318-1327,Proprietary  ,4,7,11,
04134300,EVANS HAIRSTYLING COLLEGE               ,ID,83440-5277,Proprietary  ,29,13,42,
04144500,PAUL MITCHELL THE SCHOOL REXBURG        ,ID,83440-2600,Proprietary  ,58,54,112,
04150600,PAUL MITCHELL THE SCHOOL TWIN FALLS     ,ID,83301-6229,Proprietary  ,14,23,37,
04155200,OLIVER FINLEY ACADEMY OF COSMETOLOGY    ,ID,83714-2900,Proprietary  ,71,69,140,
04168600,COLLEGE OF MASSAGE THERAPY              ,ID,83221-1758,Proprietary  ,5,9,14,
04176700,AVEDA INSTITUTE BOISE                   ,ID,83704-4406,Proprietary  ,26,45,71,
04203200,BOISE BARBER COLLEGE A D.MARTIN ACADEMY ,ID,83709-1695,Proprietary  ,7,20,27,
04203500,AUSTIN KADE ACADEMY                     ,ID,83404-5540,Proprietary  ,15,31,46,
04207200,ACADEMY DI FIRENZE                      ,ID,83338-2329,Proprietary  ,2,7,9,
04211800,COLLEGE OF WESTERN IDAHO                ,ID,83687-5505,Public       ,"1,076","1,090","2,166",
04268300,REXBURG COLLEGE OF MASSAGE THERAPY      ,ID,83440-3873,Proprietary  ,13,14,27,
00163200,AQUINAS INSTITUTE OF THEOLOGY           ,MO,63108-3323,Private      ,2,20,22,
00244900,AVILA UNIVERSITY                        ,MO,64145-1698,Private      ,525,290,815,
00245000,CALVARY UNIVERSITY                      ,MO,64147-1341,Private      ,68,45,113,
00245300,CENTRAL METHODIST UNIVERSITY            ,MO,65248-1198,Private      ,605,455,"1,060",
00245400,UNIVERSITY OF CENTRAL MISSOURI          ,MO,64093-5178,Public       ,"2,008",780,"2,788",
00245600,COLUMBIA COLLEGE                        ,MO,65216-4581,Private      ,663,"1,714","2,377",
00245700,CONCORDIA SEMINARY                      ,MO,63105-3199,Private      ,1,227,228,
00245800,COTTEY COLLEGE                          ,MO,64772-2790,Private      ,105,16,121,
00245900,CROWDER COLLEGE                         ,MO,64850-9165,Public       ,722,389,"1,111",
00246000,CULVER STOCKTON COLLEGE                 ,MO,63435-1299,Private      ,534,56,590,
00246100,DRURY UNIVERSITY                        ,MO,65802-3791,Private      ,922,598,"1,520",
00246200,EDEN THEOLOGICAL SEMINARY               ,MO,63119-0000,Private      ,0,22,22,
00246300,EVANGEL UNIVERSITY                      ,MO,65802-2125,Private      ,677,257,934,
00246400,FONTBONNE UNIVERSITY                    ,MO,63105-3098,Private      ,335,241,576,
00246600,HARRIS - STOWE STATE UNIVERSITY         ,MO,63103-2199,Public       ,475,272,747,
00246700,CONCEPTION SEMINARY COLLEGE             ,MO,64433-0502,Private      ,7,1,8,
00246800,JEFFERSON COLLEGE                       ,MO,63050-2441,Public       ,616,405,"1,021",
00247100,ST LOUIS COMMUNITY COLLEGE              ,MO,63102-0000,Public       ,"1,675","1,834","3,509",
00247300,KANSAS CITY ART INSTITUTE               ,MO,64111-1874,Private      ,519,93,612,
00247400,KANSAS CITY UNIVERSITY                  ,MO,64106-0000,Private      ,121,"1,120","1,241",
00247600,KENRICK-GLENNON SEMINARY                ,MO,63119-4330,Private      ,4,3,7,
00247700,A.T. STILL UNIV OF HEALTH SCIENCES      ,MO,63501-0000,Private      ,13,"1,276","1,289",
00247900,LINCOLN UNIVERSITY                      ,MO,65101-3500,Public       ,510,157,667,
00248000,LINDENWOOD UNIVERSITY                   ,MO,63301-1695,Private      ,"1,411",977,"2,388",
00248200,MARYVILLE UNIVERSITY                    ,MO,63141-7299,Private      ,"1,239","2,533","3,772",
00248400,METROPOLITAN COMMUNITY COLLEGE          ,MO,64111-2408,Public       ,"2,027","1,695","3,722",
00248500,MIDWESTERN BAPTIST THEOL SEMINARY       ,MO,64118-4697,Private      ,74,254,328,
00248600,MINERAL AREA COLLEGE                    ,MO,63601-1000,Public       ,327,240,567,
00248800,MISSOURI SOUTHERN STATE UNIVERSITY      ,MO,64801-1595,Public       ,"1,201",529,"1,730",
00248900,MISSOURI VALLEY COLLEGE                 ,MO,65340-3197,Private      ,352,85,437,
00249000,MISSOURI WESTERN STATE UNIVERSITY       ,MO,64507-2294,Public       ,"1,207",390,"1,597",
00249100,MOBERLY AREA COMMUNITY COLLEGE          ,MO,65270-1304,Public       ,810,461,"1,271",
00249400,NAZARENE THEOLOGICAL SEMINARY           ,MO,64131-1246,Private      ,1,22,23,
00249500,TRUMAN STATE UNIVERSITY                 ,MO,63501-4221,Public       ,"1,135",179,"1,314",
00249600,NORTHWEST MISSOURI STATE UNIV           ,MO,64468-6001,Public       ,"1,883",571,"2,454",
00249800,PARK UNIVERSITY                         ,MO,64152-3795,Private      ,550,"1,704","2,254",
00249900,ROCKHURST UNIVERSITY                    ,MO,64110-2561,Private      ,653,409,"1,062",
00250000,COLLEGE OF THE OZARKS                   ,MO,65726-2502,Private      ,456,71,527,
00250100,SOUTHEAST MISSOURI STATE UNIV           ,MO,63701-4799,Public       ,"2,281",746,"3,027",
00250200,SOUTHWEST BAPTIST UNIVERSITY            ,MO,65613-2597,Private      ,458,339,797,
00250300,MISSOURI STATE UNIVERSITY               ,MO,65897-0094,Public       ,"5,147","2,330","7,477",
00250400,UNIVERSITY OF HEALTH SCIENCES AND PHARMA,MO,63110-1088,Private      ,152,163,315,
00250600,SAINT LOUIS UNIVERSITY                  ,MO,63103-2097,Private      ,"2,683","2,101","4,784",
00251200,STEPHENS COLLEGE                        ,MO,65215-0001,Private      ,194,127,321,
00251400,NORTH CENTRAL MISSOURI COLLEGE          ,MO,64683-1824,Public       ,319,224,543,
00251600,UNIVERSITY OF MISSOURI - COLUMBIA       ,MO,65211-1600,Public       ,"7,641","2,718","10,359",
00251700,MISSOURI UNIVERSITY OF SCIENCE & TECHNOL,MO,65409-0250,Public       ,"2,207",377,"2,584",
00251800,UNIVERSITY OF MISSOURI-KANSAS CITY      ,MO,64110-2497,Public       ,"2,280","2,112","4,392",
00251900,UNIVERSITY OF MISSOURI-ST LOUIS         ,MO,63121-4499,Public       ,"1,572","1,798","3,370",
00252000,WASHINGTON UNIVERSITY                   ,MO,63130-4899,Private      ,"2,819","2,016","4,835",
00252001,WASHINGTON UNIV-SCHOOL OF MEDICINE      ,MO,63110-0000,Private      ,52,690,742,
00252100,WEBSTER UNIVERSITY                      ,MO,63119-3194,Private      ,878,"1,006","1,884",
00252300,WESTMINSTER COLLEGE                     ,MO,65251-1299,Private      ,246,26,272,
00252400,WILLIAM JEWELL COLLEGE                  ,MO,64068-1896,Private      ,331,67,398,
00252500,WILLIAM WOODS UNIVERSITY                ,MO,65251-2388,Private      ,234,225,459,
00470300,LOGAN UNIVERSITY                        ,MO,63017-5529,Private      ,46,417,463,
00470700,COVENANT THEOLOGICAL SEMINARY           ,MO,63141-8697,Private      ,2,174,176,
00471100,STATE TECHNICAL COLLEGE OF MISSOURI     ,MO,65051-9607,Public       ,843,85,928,
00471300,THREE RIVERS COLLEGE                    ,MO,63901-2393,Public       ,391,414,805,
00528800,KIRKSVILLE AREA TECHNICAL CENTER        ,MO,63501-0000,Public       ,13,20,33,
00528900,WAYNESVILLE CAREER CENTER               ,MO,65583-2131,Public       ,10,21,31,
00542400,SOUTH CENTRAL CAREER CENTER             ,MO,65775-3334,Public       ,22,20,42,
00542900,ROLLA TECHNICAL INSTITUTE               ,MO,65401-3601,Public       ,59,37,96,
00543000,POPLAR BLUFF TECHNICAL CAREER CNTR      ,MO,63901-0000,Public       ,18,31,49,
00543800,SALINE COUNTY CAREER CENTER             ,MO,65340-0000,Public       ,8,16,24,
00553100,GRAND RIVER TECHNICAL SCHOOL            ,MO,64601-1299,Public       ,28,12,40,
00553200,CAPE GIRARDEAU CAREER & TECHNOLOGY CENTE,MO,63703-7511,Public       ,78,73,151,
00638900,BARNES JEWISH COLLEGE OF NURSING AND ALL,MO,63110-1091,Private      ,117,215,332,
00639200,RESEARCH COLLEGE OF NURSING             ,MO,64132-1199,Proprietary  ,64,95,159,
00639201,RESEARCH MEDICAL CENTER - COLLEGE OF NUR,MO,64132-1199,Proprietary  ,31,38,69,
00639202,RESEARCH MED CTR SCHL OF RAD TECH       ,MO,64132-0000,Proprietary  ,7,24,31,
00754000,MISSOURI BAPTIST UNIVERSITY             ,MO,63141-8698,Private      ,567,363,930,
00808000,STATE FAIR COMMUNITY COLLEGE            ,MO,65301-0000,Public       ,645,377,"1,022",
00855200,STEVENS THE INSTITUTE OF BUSINESS & ARTS,MO,63103-0000,Proprietary  ,22,58,80,
00886200,EAST CENTRAL COLLEGE                    ,MO,63084-0529,Public       ,433,259,692,
00908900,HANNIBAL - LAGRANGE UNIVERSITY          ,MO,63401-1999,Private      ,141,74,215,
00945104,BROWN MACKIE COLLEGE - BROWN MACKIE COLL,MO,63026-2564,Proprietary  ,3,8,11,
00959000,SUMMIT SALON ACADEMY KANSAS CITY        ,MO,64055-1105,Proprietary  ,26,31,57,
00960700,HOUSE OF HEAVILIN BEAUTY COLLEGE        ,MO,64110-2826,Proprietary  ,21,38,59,
01027900,HICKEY COLLEGE                          ,MO,63114-1108,Proprietary  ,4,11,15,
01040500,PINNACLE CAREER INSTITUTE               ,MO,64153-1151,Proprietary  ,31,187,218,
01050303,WICHITA TECHNICAL INSTITUTE - WTI JOPLIN,MO,64801-2970,Proprietary  ,13,60,73,
01102600,WARRENSBURG AREA VOC TECH SCH           ,MO,64093-0000,Public       ,15,14,29,
01173500,PIKE/LINCOLN TECHNICAL CENTER           ,MO,63344-0000,Public       ,6,18,24,
01250000,RANKEN TECHNICAL COLLEGE                ,MO,63113-2811,Private      ,588,333,921,
01258000,ST LOUIS CHRISTIAN COLLEGE              ,MO,63033-6499,Private      ,3,13,16,
01320800,BAPTIST BIBLE COLLEGE                   ,MO,65803-3498,Private      ,123,78,201,
02056100,FOUR RIVERS CAREER CENTER               ,MO,63090-0000,Public       ,18,19,37,
02068200,LESTER E. COX MEDICAL CENTERS           ,MO,65802-0000,Private      ,141,231,372,
02121100,MIDWEST INSTITUTE                       ,MO,63122-0000,Proprietary  ,27,59,86,
02124500,FRANKLIN TECHNOLOGY CENTER              ,MO,64801-0000,Public       ,17,44,61,
02142200,LEX LA RAY TECHNICAL CENTER             ,MO,64067-0000,Public       ,11,19,30,
02202700,OZARK CHRISTIAN COLLEGE                 ,MO,64801-0000,Private      ,162,82,244,
02214500,SALEM COLLEGE OF HAIRSTYLING            ,MO,65401-0000,Proprietary  ,4,1,5,
02263400,LAKE CAREER AND TECHNICAL CENTER        ,MO,65020-0000,Public       ,5,9,14,
02266400,CENTRAL CHRISTIAN CLG OF THE BIBLE      ,MO,65270-0000,Private      ,33,19,52,
02277500,HOUSE OF HEAVILIN BEAUTY COLLEGE        ,MO,64014-3953,Proprietary  ,22,27,49,
02309100,AMERICAN COLLEGE OF HAIR DESIGN         ,MO,65301-2144,Proprietary  ,3,6,9,
02313000,CASS CAREER CENTER                      ,MO,64701-0000,Public       ,8,12,20,
02340500,ST. LOUIS COLLEGE OF HEALTH CAREERS     ,MO,63026-1909,Proprietary  ,24,257,281,
02342100,CAREER & TECHNOLOGY CTR AT FT OSAGE     ,MO,64058-0000,Public       ,5,16,21,
02361600,CONCORDE CAREER COLLEGE                 ,MO,64114-4855,Proprietary  ,123,422,545,
02497500,CLINTON TECHNICAL SCHOOL                ,MO,64735-2966,Public       ,14,15,29,
02520800,MERRELL UNIV OF BTY ARTS & SCIENCES     ,MO,65109-0000,Proprietary  ,20,27,47,
02530600,SAINT CHARLES COMMUNITY COLLEGE         ,MO,63376-0975,Public       ,"1,038",445,"1,483",
02564700,ELAINE STEVEN BEAUTY COLLEGE            ,MO,63136-2343,Proprietary  ,5,14,19,
02568500,GRABBER SCHOOL OF HAIR DESIGN           ,MO,63126-3933,Proprietary  ,41,100,141,
02599700,VATTEROTT COLLEGE                       ,MO,63301-4428,Proprietary  ,6,20,26,
02603101,CRAVE BEAUTY ACADEMY-BALLWIN            ,MO,63011-3125,Proprietary  ,12,40,52,
02608000,NEOSHO BEAUTY COLLEGE                   ,MO,64850-1525,Proprietary  ,7,10,17,
03066300,BRYAN UNIVERSITY                        ,MO,65804-4921,Proprietary  ,11,58,69,
03068600,SPECIAL SCHOOL DISTRICT OF ST. LOUIS CO.,MO,63127-1324,Public       ,10,87,97,
03070200,CENTRAL COLLEGE OF COSMETOLOGY          ,MO,65583-0000,Proprietary  ,3,6,9,
03070900,SE MO HOSP CLG NURSING & HEALTH SCI     ,MO,63703-4507,Private      ,44,77,121,
03077200,COSMETOLOGY CONCEPTS INSTITUTE          ,MO,65203-6520,Proprietary  ,29,42,71,
03083000,OZARKS TECHNICAL COMMUNITY COLLEGE      ,MO,65802-3601,Public       ,"1,944","1,502","3,446",
03101000,NEW DIMENSION SCHOOL OF HAIR DESIGN     ,MO,64801-5017,Proprietary  ,5,11,16,
03106000,MISSOURI STATE UNIVERSITY - WEST PLAINS ,MO,65775-2715,Public       ,299,180,479,
03110900,ACADEMY OF BEAUTY PROFESSIONALS         ,MO,64083-9195,Proprietary  ,20,43,63,
03519300,MISSOURI COLLEGE OF COSMETOLOGY NORTH   ,MO,65804-1235,Proprietary  ,27,29,56,
03579300,TEXAS COUNTY TECHNICAL INSTITUTE        ,MO,65483-2700,Proprietary  ,9,21,30,
03616300,AVIATION INSTITUTE OF MAINTENANCE       ,MO,64129-1811,Proprietary  ,33,66,99,
03970400,WELLSPRING SCHOOL OF ALLIED HEALTH      ,MO,64114-3313,Proprietary  ,20,153,173,
04037500,ACADEMY OF HAIR DESIGN                  ,MO,65804-2303,Proprietary  ,38,120,158,
04118700,AMERICAN BUSINESS & TECHNOLOGY UNIVERSIT,MO,64506-2961,Proprietary  ,15,32,47,
04119100,CITY VISION COLLEGE                     ,MO,64106-3028,Private      ,3,65,68,
04130600,"CENTER FOR HEALING ARTS (THE), LLC      ",MO,63143-2103,Proprietary  ,5,29,34,
04133300,TREND SETTERS SCHOOL OF COSMETOLOGY     ,MO,63702-7607,Proprietary  ,17,23,40,
04145700,THE SYSTEM A PAUL MITCHELL PARTNER SCHL ,MO,65807-5969,Proprietary  ,69,73,142,
04146100,URSHAN GRADUATE SCHOOL OF THEOLOGY      ,MO,63031-7526,Private      ,6,11,17,
04152200,CARTHAGE R-9 SCHOOL DISTRICT/CARTHAGE TE,MO,64836-1332,Public       ,3,5,8,
04170600,SALON PROFESSIONAL ACADEMY (THE)        ,MO,63301-1021,Proprietary  ,27,55,82,
04170700,PAUL MITCHELL THE SCHOOL ST LOUIS       ,MO,63108-1554,Proprietary  ,70,105,175,
04173900,EVOLVE ACADEMY OF BEAUTY                ,MO,63090-4507,Proprietary  ,3,15,18,
04174000,SKIN INSTITUTE                          ,MO,63128-1307,Proprietary  ,23,43,66,
04174800,AMERICAN TRADE SCHOOL                   ,MO,63074-1807,Proprietary  ,34,51,85,
04212100,ACADEMY OF SALON PROFESSIONALS          ,MO,65301-6910,Proprietary  ,10,16,26,
04218400,CITY POINTE BEAUTY ACADEMY              ,MO,64870-2502,Proprietary  ,24,25,49,
04247100,ACADEMY OF COSMETOLOGY AND ESTHETICS    ,MO,64772-2805,Proprietary  ,2,6,8,
04247400,EA LA MAR'S COSMETOLOGY & BARBER COLLEGE,MO,64127-1912,Proprietary  ,17,41,58,
04249500,LEBANON COLLEGE OF COSMETOLOGY          ,MO,65536-3800,Proprietary  ,1,3,4,
04255700,BOLIVAR TECHNICAL COLLEGE               ,MO,65613-8095,Private      ,23,74,97,
04282700,URSHAN COLLEGE                          ,MO,63031-7526,Private      ,97,33,130,
04287800,ST. LOUIS MED TECH                      ,MO,63123-3107,Private      ,9,41,50,
04295100,AESTHETICS INSTITUTE                    ,MO,63123-3107,Private      ,18,33,51,
00314600,WESTERN OKLAHOMA STATE COLLEGE          ,OK,73521-1397,Public       ,101,113,214,
00314700,BACONE COLLEGE                          ,OK,74403-1597,Private      ,55,52,107,
00314900,SOUTHERN NAZARENE UNIVERSITY            ,OK,73008-2694,Private      ,292,351,643,
00315000,CAMERON UNIVERSITY                      ,OK,73505-6377,Public       ,324,462,786,
00315100,OKLAHOMA WESLEYAN UNIVERSITY            ,OK,74006-6299,Private      ,209,108,317,
00315200,UNIV OF CENTRAL OKLAHOMA                ,OK,73034-5209,Public       ,"1,782","1,182","2,964",
00315300,CONNORS STATE COLLEGE                   ,OK,74469-2204,Public       ,202,192,394,
00315400,EAST CENTRAL UNIVERSITY                 ,OK,74820-6999,Public       ,465,410,875,
00315500,EASTERN OKLAHOMA STATE COLLEGE          ,OK,74578-4999,Public       ,154,138,292,
00315600,REDLANDS COMMUNITY COLLEGE              ,OK,73036-5304,Public       ,132,135,267,
00315700,LANGSTON UNIVERSITY                     ,OK,73050-0000,Public       ,802,337,"1,139",
00315800,MURRAY STATE COLLEGE                    ,OK,73460-3137,Public       ,218,223,441,
00316000,NORTHEASTERN OKLAHOMA A & M COLLEGE     ,OK,74354-6497,Public       ,297,236,533,
00316100,NORTHEASTERN STATE UNIVERSITY           ,OK,74464-2399,Public       ,901,"1,092","1,993",
00316200,NORTHERN OKLAHOMA COLLEGE               ,OK,74653-0310,Public       ,289,258,547,
00316300,NORTHWESTERN OKLAHOMA STATE UNIV        ,OK,73717-2799,Public       ,341,202,543,
00316400,OKLAHOMA BAPTIST UNIVERSITY             ,OK,74801-2590,Private      ,453,71,524,
00316500,OKLAHOMA CHRISTIAN UNIVERSITY           ,OK,73131-0000,Private      ,495,268,763,
00316600,OKLAHOMA CITY UNIVERSITY                ,OK,73106-1493,Private      ,605,653,"1,258",
00316700,UNIV OF SCIENCE & ARTS OF OKLAHOMA      ,OK,73018-5322,Public       ,212,93,305,
00316800,ROGERS STATE UNIVERSITY                 ,OK,74017-3252,Public       ,455,407,862,
00317000,OKLAHOMA STATE UNIVERSITY               ,OK,74078-1026,Public       ,"4,947","2,039","6,986",
00317200,OKLAHOMA STATE UNIVERSITY-OKMULGEE      ,OK,74447-3901,Public       ,408,333,741,
00317400,OKLAHOMA PANHANDLE STATE UNIVERSITY     ,OK,73939-0000,Public       ,220,155,375,
00317600,CARL ALBERT STATE COLLEGE               ,OK,74953-5208,Public       ,190,255,445,
00317800,SEMINOLE STATE COLLEGE                  ,OK,74818-0351,Public       ,180,156,336,
00317900,SOUTHEASTERN OKLAHOMA STATE UNIV        ,OK,74701-3347,Public       ,443,824,"1,267",
00318000,SOUTHWESTERN CHRISTIAN UNIVERSITY       ,OK,73008-2335,Private      ,61,26,87,
00318100,SOUTHWESTERN OKLAHOMA STATE UNIV        ,OK,73096-3098,Public       ,649,473,"1,122",
00318101,SOUTHWESTERN OK STATE UNIV AT SAYRE     ,OK,73662-0000,Public       ,8,16,24,
00318400,UNIVERSITY OF OKLAHOMA                  ,OK,73019-4078,Public       ,"5,568","2,892","8,460",
00318401,UNIVERSITY OF OKLAHOMA-HLTH SCI CTR     ,OK,73190-0000,Public       ,216,842,"1,058",
00318500,UNIVERSITY OF TULSA                     ,OK,74104-3189,Private      ,"1,284",508,"1,792",
00398500,ORAL ROBERTS UNIVERSITY                 ,OK,74171-0001,Private      ,814,435,"1,249",
00531100,TULSA TECHNOLOGY CENTER SCHOOL DISTRICT ,OK,74145-0000,Public       ,316,378,694,
00531200,RED RIVER TECHNOLOGY CENTER             ,OK,73533-2700,Public       ,6,27,33,
00533900,METRO TECHNOLOGY CENTERS SCH DIST22     ,OK,73111-0000,Public       ,83,218,301,
00533903,METRO TECHNOLOGY CENTERS SCH DIST22     ,OK,73129-0000,Public       ,47,147,194,
00694200,MID-AMERICA CHRISTIAN UNIVERSITY        ,OK,73170-4504,Private      ,120,410,530,
00767800,SPARTAN COLLEGE OF AERONAUTICS AND TECHN,OK,74115-5800,Proprietary  ,78,160,238,
00834300,AUTRY TECHNOLOGY CENTER                 ,OK,73703-2598,Public       ,30,61,91,
00918500,ROSE STATE COLLEGE                      ,OK,73110-2799,Public       ,675,794,"1,469",
00920400,KIAMICHI TECHNOLOGY CENTER              ,OK,74578-0548,Public       ,48,117,165,
00961800,TULSA WELDING SCHOOL                    ,OK,74104-0000,Proprietary  ,728,530,"1,258",
00964700,"OKLAHOMA STATE UNIV, OKLA CITY          ",OK,73107-6159,Public       ,546,876,"1,422",
00970800,ELITE ACADEMY OF COSMETOLOGY            ,OK,73501-4303,Proprietary  ,4,28,32,
00976300,TULSA COMMUNITY COLLEGE                 ,OK,74135-6198,Public       ,"1,526","1,815","3,341",
00996300,CADDO KIOWA VOC TECH CENTER             ,OK,73038-0000,Public       ,14,27,41,
00996400,CENTRAL OKLAHOMA AREA VOC TECH SCH      ,OK,74030-9613,Public       ,23,61,84,
00996500,CANADIAN VALLEY TECHNOLOGY CENTER       ,OK,73036-9117,Public       ,32,86,118,
00996800,GORDON COOPER TECHNOLOGY CENTER         ,OK,74804-9913,Public       ,23,54,77,
01005300,INDIAN CAPITAL TECHNOLGY CENTER #4      ,OK,74403-9907,Public       ,55,122,177,
01026600,RANDALL UNIVERSITY                      ,OK,73160-0000,Private      ,36,23,59,
01034200,SOUTHERN OKLAHOMA TECHNOLOGY CENTER DIST,OK,73401-2100,Public       ,21,64,85,
01039100,OKLAHOMA CITY COMMUNITY COLLEGE         ,OK,73159-4444,Public       ,986,"1,532","2,518",
01050304,WTI TULSA CAMPUS                        ,OK,74112-3140,Proprietary  ,10,128,138,
01071700,GREAT PLAINS TECHNOLOGY CENTER SCHOOL DI,OK,73505-8399,Public       ,34,86,120,
01076200,WESTERN OK AREA VOC TECH SCH DIST12     ,OK,73624-1469,Public       ,15,16,31,
01120600,PIONEER TECHNOLOGY CENTER               ,OK,74601-1106,Public       ,7,27,34,
01128200,OKLAHOMA STATE UNV CLG OSTEOPTHC MD     ,OK,74107-0000,Public       ,15,217,232,
01153700,MID-AMERICA TECHNOLOGY CENTER           ,OK,73095-0210,Public       ,8,21,29,
01227200,MOORE-NORMAN TECHNOLOGY CENTER          ,OK,73069-8399,Public       ,67,131,198,
02052700,NORTHEAST TECHNOLOGY CENTER             ,OK,74362-0487,Public       ,30,83,113,
02060800,MERIDIAN TECHNOLOGY CENTER              ,OK,74074-0000,Public       ,29,52,81,
02126500,ENID BEAUTY COLLEGE                     ,OK,73701-0000,Proprietary  ,4,9,13,
02184400,JENKS BEAUTY COLLEGE                    ,OK,74037-3750,Proprietary  ,18,67,85,
02197300,HOLLYWOOD COSMETOLOGY CENTER            ,OK,73069-4306,Proprietary  ,5,15,20,
02222700,FRANCIS TUTTLE TECHNOLOGY CENTER        ,OK,73142-0000,Public       ,89,301,390,
02238500,CENTRAL STATE BEAUTY ACADEMY            ,OK,73162-6007,Proprietary  ,82,235,317,
02250900,E OK COUNTY AREA VO-TECH                ,OK,73020-0000,Public       ,6,16,22,
02256200,BROKEN ARROW BEAUTY COLLEGE - COSMETOLOG,OK,74133-2549,Proprietary  ,29,68,97,
02282100,HIGH PLAINS AREA VOC-TECH               ,OK,73801-0000,Public       ,10,11,21,
02306811,PLATT COLLEGE - LAWTON                  ,OK,73501-3808,Proprietary  ,0,0,0,
02306832,MILLER-MOTTE COLLEGE - TULSA            ,OK,74145-1111,Proprietary  ,9,127,136,
02531200,FORMATIONS INSTITUTE OF COSMETOLOGY & BA,OK,73801-3336,Proprietary  ,3,19,22,
02556500,YUKON BEAUTY COLLEGE                    ,OK,73099-4108,Proprietary  ,6,16,22,
02560200,PHILLIPS THEOLOGICAL SEMINARY -         ,OK,74116-5612,Private      ,0,15,15,
02597400,PONTOTOC TECHNOLOGY CENTER SCHOOL       ,OK,74820-8621,Public       ,17,30,47,
02600000,NORTHWEST TECHNOLOG CTR SCH DIST 10     ,OK,73717-9672,Public       ,14,9,23,
02600500,WES WATKINS TECHNOLOGY CENTER           ,OK,74883-9660,Public       ,5,17,22,
03008700,SOUTHWEST TECHNOLOGY CENTER             ,OK,73521-1527,Public       ,14,14,28,
03051100,CHISHOLM TRAIL TECHNOLOGY CENTER        ,OK,73764-6335,Public       ,2,4,6,
03103800,SOUTHERN SCHOOL OF BEAUTY               ,OK,74701-5008,Proprietary  ,6,8,14,
03109800,PONCA CITY BEAUTY COLLEGE               ,OK,74601-1029,Proprietary  ,2,15,17,
03124901,IMAGINE -  PAUL MITCHELL PARTNER SCHOOL ,OK,73072-4831,Proprietary  ,40,65,105,
03126200,GREEN COUNTRY AREA VOC TECH SCHOOL      ,OK,74447-1217,Public       ,8,24,32,
03198400,MID-DEL AREA VOCATIONAL & TECH SCH      ,OK,73110-4825,Public       ,15,47,62,
03367400,COMMUNITY CARE COLLEGE                  ,OK,74145-6420,Private      ,97,420,517,
03453400,SHAWNEE BEAUTY COLLEGE                  ,OK,74801-7014,Proprietary  ,8,20,28,
03676300,FAMILY OF FAITH CHRISTIAN UNIVERSITY    ,OK,74802-0000,Private      ,0,17,17,
04060300,ATA COLLEGE                             ,OK,74146-5201,Proprietary  ,25,152,177,
04144400,ACADEMY OF HAIR DESIGN (THE)            ,OK,73134-6808,Proprietary  ,22,45,67,
04224700,JB'S HAIR DESIGN AND BARBER COLLEGE     ,OK,73139-1602,Proprietary  ,11,47,58,
04224900,COLLEGE OF THE MUSCOGEE NATION          ,OK,74447-0917,Public       ,20,36,56,
04240500,PAUL MITCHELL THE SCHOOL TULSA          ,OK,74134-1410,Proprietary  ,35,92,127,
04257700,TOTALLY COSMO SCHOOL OF MODERN COSMETOLO,OK,74728-3934,Proprietary  ,0,3,3,
04279300,PREMIER ACADEMY OF COSMETOLOGY          ,OK,74501-4143,Proprietary  ,2,13,15,
