OPE ID,School,State,Zip Code,School Type,Dependent Students,Independent Students,Quarterly Total,nan
01235900,B M SPURR SCHOOL OF PRAC NURSING        ,WV,26038-1660,Private      ,4,4,8,
01257300,WEST VIRGINIA UNIV-HOSP-RAD TECH        ,WV,26506-8062,Private      ,50,8,58,
01274300,BENJAMIN FRANKLIN CAREER&TECH           ,WV,25064-0000,Public       ,23,40,63,
01290400,MONONGALIA CNTY TECH ED CTR             ,WV,26501-6841,Public       ,4,10,14,
01290500,ACADEMY OF CAREERS AND TECHNOLOGY       ,WV,25801-0000,Public       ,73,61,134,
02057400,ROANE-JACKSON TECHNICAL CENTER          ,WV,25252-9700,Public       ,4,5,9,
02068000,UNITED TECHNICAL CENTER                 ,WV,26301-9524,Public       ,5,19,24,
02073400,CARVER CAREER TECH ED CTR               ,WV,25306-6397,Public       ,52,60,112,
02178200,CHARLESTON SCHOOL OF BEAUTY CULTURE     ,WV,25301-0000,Proprietary  ,7,36,43,
02275300,CABELL COUNTY CAREER TECHNOLOGY CTR     ,WV,25705-0000,Public       ,28,48,76,
02524500,RALPH R WILLIS CAREER AND TECHNICAL CENT,WV,25646-0144,Public       ,4,3,7,
02534800,FRED W EBERLE TECHNICAL CENTER          ,WV,26201-0000,Public       ,24,23,47,
02535500,MERCER COUNTY TECH EDUC CNTR            ,WV,24740-0000,Public       ,14,22,36,
02609400,VALLEY COLLEGE                          ,WV,25404-5711,Proprietary  ,38,282,320,
03076500,FAYETTE INSTITUTE OF TECHNOLOGY         ,WV,25901-2174,Public       ,12,9,21,
03084200,VALLEY COLLEGE                          ,WV,24740-3141,Proprietary  ,5,11,16,
03084400,VALLEY COLLEGE                          ,WV,25801-2643,Proprietary  ,27,52,79,
03098300,PUTNAM CAREER & TECHNICAL CENTER        ,WV,25070-0000,Public       ,9,17,26,
03102100,MORGANTOWN BEAUTY COLLEGE               ,WV,26505-5430,Proprietary  ,24,27,51,
03734300,JOHN D. ROCKEFELLER IV CAREER CENTER    ,WV,26047-9424,Public       ,0,1,1,
03819300,AMERICAN PUBLIC UNIVERSITY SYSTEM       ,WV,25414-1621,Proprietary  ,177,"6,571","6,748",
03957300,BLUE RIDGE COMMUNITY AND TECHNICAL COLLE,WV,25403-6043,Public       ,239,278,517,
03960300,NEW RIVER COMMUNITY AND TECHNICAL COLLEG,WV,25813-2636,Public       ,173,229,402,
04028300,MOUNTAIN STATE SCHOOL OF MASSAGE        ,WV,25304-2025,Proprietary  ,0,13,13,
04038500,PIERPONT COMMUNITY & TECHNICAL COLLEGE  ,WV,26554-2451,Public       ,263,129,392,
04038600,BRIDGEVALLEY COMMUNITY AND TECHNICAL COL,WV,25303-2735,Public       ,318,282,600,
04041400,MOUNTWEST COMMUNITY AND TECHNICAL COLLEG,WV,25701-9311,Public       ,249,249,498,
04119000,EASTERN WEST VIRGINIA COMMUNITY & TECHNI,WV,26836-0000,Public       ,45,53,98,
04124200,CATHOLIC DISTANCE UNIVERSITY            ,WV,25414-1621,Private      ,7,17,24,
04139900,FUTURE GENERATIONS GRADUATE SCHOOL      ,WV,26807-0000,Private      ,0,1,1,
04212400,MINGO EXTENDED LEARNING CENTER          ,WV,25670-9797,Public       ,3,4,7,
04234800,RANDOLPH TECHNICAL CENTER               ,WV,26241-9527,Public       ,10,7,17,
04242900,MARTINSBURG COLLEGE                     ,WV,25404-6204,Proprietary  ,36,763,799,
04298000,BOONE CAREER AND TECHNICAL CENTER       ,WV,25081-8126,Public       ,10,16,26,
00106100,ALASKA PACIFIC UNIVERSITY               ,AK,99508-4672,Private      ,248,176,424,
00106300,UNIVERSITY OF ALASKA FAIRBANKS          ,AK,99775-7500,Public       ,"1,185",693,"1,878",
00106500,UNIVERSITY OF ALASKA SOUTHEAST          ,AK,99801-8680,Public       ,319,184,503,
00884300,ALASKA BIBLE COLLEGE                    ,AK,99645-6619,Private      ,10,6,16,
01146200,UNIVERSITY OF ALASKA ANCHORAGE          ,AK,99514-1608,Public       ,"1,660","1,002","2,662",
02541000,ALASKA CAREER COLLEGE                   ,AK,99507-1033,Proprietary  ,37,82,119,
02576900,CHARTER COLLEGE                         ,AK,99508-4103,Proprietary  ,107,401,508,
03160300,ALASKA VOCATIONAL TECHNICAL CENTER      ,AK,99664-0889,Public       ,44,30,74,
03461300,ILISAGVIK COLLEGE                       ,AK,99723-0749,Public       ,13,22,35,
04138600,ALASKA CHRISTIAN COLLEGE                ,AK,99669-9755,Private      ,11,10,21,
00108500,UNIV ARKANSAS MONTICELLO                ,AR,71656-0000,Public       ,541,192,733,
00108600,UNIV OF ARKANSAS AT PINE BLUFF          ,AR,71601-2790,Public       ,866,244,"1,110",
00108700,ARKANSAS BAPTIST COLLEGE                ,AR,72202-6099,Private      ,143,82,225,
00108800,LYON COLLEGE                            ,AR,72501-3699,Private      ,579,49,628,
00108900,ARKANSAS TECH UNIVERSITY                ,AR,72801-2222,Public       ,"3,252",717,"3,969",
00109000,ARKANSAS STATE UNIVERSITY               ,AR,72401-0000,Public       ,"4,033","1,622","5,655",
00109100,ARKANSAS STATE UNIVERSITY - BEEBE       ,AR,72012-1000,Public       ,539,296,835,
00109200,UNIVERSITY OF CENTRAL ARKANSAS          ,AR,72035-0001,Public       ,"4,771",695,"5,466",
00109300,CENTRAL BAPTIST COLLEGE                 ,AR,72034-6470,Private      ,231,47,278,
00109400,UNIVERSITY OF THE OZARKS                ,AR,72830-2880,Private      ,464,50,514,
00109500,CROWLEYS RIDGE COLLEGE                  ,AR,72450-9775,Private      ,85,23,108,
00109700,HARDING UNIVERSITY                      ,AR,72149-0001,Private      ,"2,048",344,"2,392",
00109800,HENDERSON STATE UNIVERSITY              ,AR,71999-0001,Public       ,741,186,927,
00109900,HENDRIX COLLEGE                         ,AR,72032-3080,Private      ,"1,365",72,"1,437",
00110000,JOHN BROWN UNIVERSITY                   ,AR,72761-2747,Private      ,"1,004",211,"1,215",
00110100,UNIV ARKANSAS LITTLE ROCK               ,AR,72204-1099,Public       ,"1,616","1,183","2,799",
00110200,OUACHITA BAPTIST UNIVERSITY             ,AR,71998-0001,Private      ,"1,355",84,"1,439",
00110300,PHILANDER SMITH COLLEGE                 ,AR,72202-3718,Private      ,333,123,456,
00110400,PHILLIPS COUNTY COMMUNITY COLLEGE       ,AR,72342-0000,Public       ,78,97,175,
00110500,SHORTER COLLEGE                         ,AR,72114-4885,Private      ,13,92,105,
00110600,WILLIAMS BAPTIST UNIVERSITY             ,AR,72476-4661,Private      ,255,25,280,
00110700,SOUTHERN ARKANSAS UNIVERSITY            ,AR,71754-0000,Public       ,"1,391",323,"1,714",
00110800,UNIV ARKANSAS FAYETTEVILLE              ,AR,72701-0000,Public       ,"17,153","1,378","18,531",
00110900,UNIVERSITY OF ARKANSAS FOR MEDICAL SCIEN,AR,72205-7102,Public       ,267,627,894,
00111000,UNIVERSITY OF ARKANSAS-FORT SMITH       ,AR,72904-7397,Public       ,"1,756",591,"2,347",
00524500,U OF A COMM COLLEGE AT MORRILTON        ,AR,72110-9601,Public       ,337,214,551,
00570700,SEARK COLLEGE                           ,AR,71603-0000,Public       ,73,212,285,
00573200,UNIVERSITY OF ARKANSAS COMMUNITY COLLEGE,AR,71801-0000,Public       ,126,181,307,
00704400,CROWLEY'S RIDGE TECHNICAL INSTITUTE     ,AR,72336-0000,Public       ,1,5,6,
00773800,SOUTHERN ARKANSAS UNIVERSITY TECH       ,AR,71701-1900,Public       ,245,159,404,
00792100,PAUL MITCHELL THE SCHOOL ARKANSAS       ,AR,72701-0000,Proprietary  ,46,37,83,
00997600,COLLEGE OF THE OUACHITAS                ,AR,72104-0816,Public       ,79,116,195,
01074100,MELLIE'S BEAUTY COLLEGE                 ,AR,72901-3833,Proprietary  ,10,17,27,
01210500,NATIONAL PARK COMMUNITY COLLEGE         ,AR,71913-9174,Public       ,353,223,576,
01226000,EAST ARKANSAS COMMUNITY COLLEGE         ,AR,72335-2204,Public       ,75,98,173,
01226100,NORTH ARKANSAS COLLEGE                  ,AR,72601-5508,Public       ,272,172,444,
01286000,ARKANSAS NORTHEASTERN COLLEGE           ,AR,72316-1109,Public       ,135,145,280,
02052200,BLACK RIVER TECHNICAL COLLEGE           ,AR,72455-0000,Public       ,165,154,319,
02073500,UNIVERSITY OF ARKANSAS COMMUNITY COLLEGE,AR,72503-0000,Public       ,191,137,328,
02073700,NORTHWEST TECHNICAL INSTITUTE           ,AR,72765-0000,Public       ,95,79,174,
02074600,SOUTH ARKANSAS COMMUNITY COLLEGE        ,AR,71731-0000,Public       ,178,202,380,
02075300,PULASKI TECHNICAL COLLEGE               ,AR,72118-0000,Public       ,586,725,"1,311",
02087000,OZARKA COLLEGE                          ,AR,72556-0000,Public       ,90,101,191,
02111100,UNIVERSITY OF ARKANSAS RICH MOUNTAIN    ,AR,71953-0000,Public       ,285,78,363,
02202400,PROFESSIONAL COSMETOLOGY EDUC CTR       ,AR,71730-5828,Proprietary  ,8,14,22,
02220900,COSSATOT COMMUNITY COLLEGE              ,AR,71832-0000,Public       ,215,92,307,
02272400,EASTERN COLLEGE OF HEALTH VOCATIONS     ,AR,72205-3535,Proprietary  ,6,17,23,
02284200,NEW TYLER BARBER COLLEGE INC            ,AR,72114-0000,Proprietary  ,5,16,21,
02330800,JEFFERSON SCHOOL OF NURSING             ,AR,71603-0000,Private      ,22,49,71,
02341700,CAREER ACADEMY OF HAIR DESIGN           ,AR,72764-4304,Proprietary  ,23,17,40,
02341701,CAREER ACADEMY OF HAIR DESIGN - ROGERS  ,AR,72756-2102,Proprietary  ,9,14,23,
02341702,CAREER ACADEMY OF HAIR DESIGN - SILOAM  ,AR,72761-4217,Proprietary  ,8,12,20,
02341703,CAREER ACADEMY OF HAIR DESIGN - FAYETTEV,AR,72701-7731,Proprietary  ,21,19,40,
02341704,CAREER ACADEMY OF HAIR DESIGN - FORT SMI,AR,72901-7814,Proprietary  ,13,28,41,
02348200,ARKANSAS STATE UNIVERSITY MID-SOUTH     ,AR,72301-3829,Public       ,121,162,283,
02363500,ARTHUR'S BEAUTY COLLEGE                 ,AR,72901-3342,Proprietary  ,19,24,43,
02538500,ARTHUR'S BEAUTY COLLEGE                 ,AR,72076-0000,Proprietary  ,14,18,32,
02569600,SEARCY BEAUTY COLLEGE                   ,AR,72143-0000,Proprietary  ,3,10,13,
03005100,ARKANSAS BEAUTY SCHOOL                  ,AR,72209-5116,Proprietary  ,29,38,67,
03007100,HOT SPRINGS BEAUTY COLLEGE              ,AR,71901-5432,Proprietary  ,15,21,36,
03023400,ARKANSAS COLLEGE OF BARBERING           ,AR,72114-5615,Proprietary  ,12,24,36,
03063300,NORTHWEST ARKANSAS COMMUNITY COLLEG     ,AR,72712-5190,Public       ,893,507,"1,400",
03066302,BRYAN UNIVERSITY - ROGERS               ,AR,72756-1825,Proprietary  ,5,5,10,
03105200,BAPTIST HEALTH COLLEGE LITTLE ROCK      ,AR,72210-2820,Private      ,121,223,344,
03124900,IMAGINE -  PAUL MITCHELL PARTNER SCHOOL ,AR,72117-2516,Proprietary  ,41,61,102,
03214300,VELVATEX COLLEGE OF BEAUTY CULTURE      ,AR,72202-5452,Proprietary  ,3,5,8,
03855300,ECCLESIA COLLEGE                        ,AR,72762-8159,Private      ,28,7,35,
03997300,ARKANSAS BEAUTY COLLEGE                 ,AR,72801-3741,Proprietary  ,14,13,27,
04183100,WASHINGTON BARBER COLLEGE               ,AR,72201-3432,Proprietary  ,4,8,12,
04183400,SALON PROFESSIONAL ACADEMY (THE)        ,AR,72116-7310,Proprietary  ,17,25,42,
04203400,ARKANSAS STATE UNIVERSITY - NEWPORT     ,AR,72112-9073,Public       ,255,284,539,
04220000,DESIGNER BARBER & STYLIST SCHOOL        ,AR,72903-3753,Proprietary  ,9,16,25,
04238900,"BEAUTY SCHOOL, (THE)                    ",AR,72653-3275,Proprietary  ,1,2,3,
04241800,ACADEMY OF PROFESSIONAL COSMETOLOGY     ,AR,72756-2084,Proprietary  ,35,30,65,
04241900,RIVER VALLEY SCHOOL OF MASSAGE          ,AR,72802-2310,Proprietary  ,2,5,7,
04247600,NEW BEGINNINGS BEAUTY ACADEMY           ,AR,71601-5257,Proprietary  ,2,11,13,
04254400,ARKANSAS STATE UNIVERSITY-MOUNTAIN HOME ,AR,72653-5326,Public       ,211,172,383,
04256800,ARKANSAS COLLEGES OF HEALTH EDUCATION   ,AR,72916-6024,Private      ,33,210,243,
04270100,DELTA DESIGNS COSMETOLOGY SCHOOL        ,AR,72396-1602,Proprietary  ,2,1,3,
04272400,NORTHERN TECHNICAL COLLEGE              ,AR,71601-6835,Proprietary  ,8,13,21,
04274100,ARKANSAS WELDING ACADEMY                ,AR,72076-2302,Proprietary  ,31,16,47,
04276100,CHAMPION CHRISTIAN COLLEGE              ,AR,71913-3531,Private      ,24,8,32,
04280600,GOODFELLAS BARBER COLLEGE               ,AR,72204-6332,Proprietary  ,9,4,13,
04296800,JACKSON THEOLOGICAL SEMINARY            ,AR,72114-0000,Private      ,0,6,6,
00133900,CORBAN UNIVERSITY                       ,OR,97317-9392,Private      ,771,113,884,
00318600,BLUE MOUNTAIN COMMUNITY COLLEGE         ,OR,97801-0000,Public       ,405,181,586,
00318800,CENTRAL OREGON COMMUNITY COLLEGE        ,OR,97703-5998,Public       ,"1,164",419,"1,583",
00318900,CLATSOP COMMUNITY COLLEGE               ,OR,97103-3698,Public       ,134,73,207,
00319300,EASTERN OREGON UNIVERSITY               ,OR,97850-2807,Public       ,"1,678",560,"2,238",
00319400,GEORGE FOX UNIVERSITY                   ,OR,97132-2697,Private      ,"3,204",651,"3,855",
00319600,LANE COMMUNITY COLLEGE                  ,OR,97405-0640,Public       ,"1,594","1,000","2,594",
00319700,LEWIS & CLARK COLLEGE                   ,OR,97219-7899,Private      ,"4,205",835,"5,040",
00319800,LINFIELD UNIVERSITY                     ,OR,97128-6894,Private      ,"2,177",308,"2,485",
00320300,MOUNT ANGEL SEMINARY                    ,OR,97373-9700,Private      ,3,0,3,
00320400,MOUNT HOOD COMMUNITY COLLEGE            ,OR,97030-3300,Public       ,"1,184",866,"2,050",
00320600,MULTNOMAH UNIVERSITY                    ,OR,97220-5898,Private      ,272,145,417,
00320700,PACIFIC NORTHWEST COLLEGE OF ART AT WILL,OR,97301-3930,Private      ,450,81,531,
00320800,BUSHNELL UNIVERSITY                     ,OR,97401-3727,Private      ,505,167,672,
00320900,WESTERN OREGON UNIVERSITY               ,OR,97361-1394,Public       ,"3,456",626,"4,082",
00321000,OREGON STATE UNIVERSITY                 ,OR,97331-8507,Public       ,"26,155","4,568","30,723",
00321100,OREGON INSTITUTE OF TECHNOLOGY          ,OR,97601-8801,Public       ,"2,843",519,"3,362",
00321200,PACIFIC UNIVERSITY                      ,OR,97116-1797,Private      ,"2,545","1,159","3,704",
00321300,PORTLAND COMMUNITY COLLEGE              ,OR,97219-7132,Public       ,"3,979","3,263","7,242",
00321600,PORTLAND STATE UNIVERSITY               ,OR,97207-0000,Public       ,"9,447","3,915","13,362",
00321700,REED COLLEGE                            ,OR,97202-8199,Private      ,"3,507",156,"3,663",
00321800,CHEMEKETA COMMUNITY COLLEGE             ,OR,97309-1500,Public       ,"2,416","1,272","3,688",
00321900,SOUTHERN OREGON UNIVERSITY              ,OR,97520-5010,Public       ,"2,853",800,"3,653",
00322000,SOUTHWESTERN OREGON COMMUNITY CLG       ,OR,97420-2956,Public       ,440,229,669,
00322100,TREASURE VALLEY COMMUNITY COLLEGE       ,OR,97914-3423,Public       ,338,155,493,
00322200,UMPQUA COMMUNITY COLLEGE                ,OR,97470-0226,Public       ,509,477,986,
00322300,UNIVERSITY OF OREGON                    ,OR,97403-1226,Public       ,"29,383","2,834","32,217",
00322400,UNIVERSITY OF PORTLAND                  ,OR,97203-5798,Private      ,"5,950",578,"6,528",
00322500,WARNER PACIFIC UNIVERSITY               ,OR,97215-4099,Private      ,365,249,614,
00322700,WILLAMETTE UNIVERSITY                   ,OR,97301-3930,Private      ,"3,194",319,"3,513",
00487800,CLACKAMAS COMMUNITY COLLEGE             ,OR,97045-7998,Public       ,"1,063",586,"1,649",
00488200,OREGON HEALTH & SCIENCE UNIVERSITY      ,OR,97239-0000,Public       ,888,"1,481","2,369",
00693800,LINN BENTON COMMUNITY COLLEGE           ,OR,97321-3774,Public       ,"1,463",594,"2,057",
00717800,WESTERN SEMINARY                        ,OR,97215-0000,Private      ,6,126,132,
00781900,ART INSTITUTE OF PORTLAND (THE)         ,OR,97209-2911,Proprietary  ,208,90,298,
00888700,CONCORDE CAREER INSTITUTE               ,OR,97232-2242,Proprietary  ,78,165,243,
01012200,PHAGANS' MEDFORD BEAUTY SCHOOL          ,OR,97504-5297,Proprietary  ,18,33,51,
01018200,ROGUE COMMUNITY COLLEGE                 ,OR,97527-0000,Public       ,711,721,"1,432",
01230900,UNIVERSITY OF WESTERN STATES            ,OR,97213-6655,Private      ,52,102,154,
01234700,PHAGANS CENTRAL OREGON BEAUTY CLG       ,OR,97701-5175,Proprietary  ,31,39,70,
01234800,PHAGANS BEAUTY COLLEGE                  ,OR,97333-4716,Proprietary  ,36,24,60,
01235000,PHAGANS SCHOOL OF HAIR DESIGN           ,OR,97086-7721,Proprietary  ,43,71,114,
01235100,PHAGANS SCHOOL OF BEAUTY                ,OR,97301-4732,Proprietary  ,41,38,79,
01300800,SUMMIT SALON ACADEMY - PORTLAND         ,OR,97223-0000,Proprietary  ,27,28,55,
02101000,NORTHWEST COLLEGE SCHOOL OF BEAUTY      ,OR,97086-7702,Proprietary  ,65,125,190,
02101002,NORTHWEST COLLEGE                       ,OR,97007-3954,Proprietary  ,12,6,18,
02104900,SUMNER COLLEGE                          ,OR,97224-7157,Proprietary  ,61,224,285,
02106100,COLLEGE OF COSMETOLOGY                  ,OR,97601-0000,Proprietary  ,44,23,67,
02154400,BEAU MONDE ACADEMY OF BARBERING AND COSM,OR,97232-1315,Proprietary  ,31,51,82,
02159700,NEW HOPE CHRISTIAN COLLEGE              ,OR,97405-1194,Private      ,52,20,72,
02311000,PAUL MITCHELL THE SCHOOL PORTLAND       ,OR,97205-3724,Proprietary  ,13,44,57,
02337900,COLLEGE OF HAIR DESIGN CAREERS          ,OR,97301-0000,Proprietary  ,42,31,73,
02534000,NATIONAL UNIVERSITY OF NATURAL MEDICINE ,OR,97201-4878,Private      ,35,181,216,
02603700,OREGON COLLEGE OF ORIENTAL MEDICINE     ,OR,97209-2859,Private      ,23,66,89,
03042500,CARRINGTON COLLEGE                      ,OR,97232-1302,Proprietary  ,91,126,217,
03074500,EAST-WEST COLLEGE OF THE HEALING ARTS   ,OR,97232-2765,Proprietary  ,21,57,78,
03185300,PHAGANS GRANTS PASS COLLEGE OF BTY      ,OR,97527-0000,Proprietary  ,12,19,31,
03428300,KLAMATH COMMUNITY COLLEGE               ,OR,97603-7121,Public       ,271,196,467,
03642300,INSTITUTE OF TECHNOLOGY                 ,OR,97305-1373,Proprietary  ,114,103,217,
03642301,INSTITUTE OF TECHNOLOGY -               ,OR,97305-1373,Proprietary  ,58,55,113,
04146500,PORTLAND ACTORS CONSERVATORY            ,OR,97209-4160,Private      ,16,13,29,
04151900,COLUMBIA GORGE COMMUNITY COLLEGE        ,OR,97058-3434,Public       ,161,110,271,
04167400,SAGE SCHOOL OF MASSAGE & ESTHETICS      ,OR,97703-4082,Proprietary  ,11,17,28,
04171400,AVEDA INSTITUTE PORTLAND                ,OR,97209-3144,Proprietary  ,97,113,210,
04194400,AMERICAN COLLEGE OF HEALTHCARE SCIENCES ,OR,97239-3914,Proprietary  ,108,300,408,
04194900,TILLAMOOK BAY COMMUNITY COLLEGE         ,OR,97141-2807,Public       ,67,34,101,
04251300,PACIFIC BIBLE COLLEGE                   ,OR,97501-5935,Private      ,10,13,23,
04266300,JOHNNY MATTHEW'S HAIRDRESSING TRAINING S,OR,97301-9531,Proprietary  ,23,17,40,
04283700,OREGON COAST COMMUNITY COLLEGE          ,OR,97366-4100,Public       ,172,90,262,
04290700,PREMIERE AESTHETICS INSTITUTE           ,OR,97702-3230,Proprietary  ,17,13,30,
00137400,ALBERTUS MAGNUS COLLEGE                 ,CT,06511-1189,Private      ,733,317,"1,050",
00137800,CENTRAL CONNECTICUT STATE UNIV          ,CT,06050-2490,Public       ,"6,038","1,098","7,136",
00137900,CONNECTICUT COLLEGE                     ,CT,06320-4196,Private      ,"2,597",60,"2,657",
00138000,WESTERN CONNECTICUT STATE UNIV          ,CT,06810-6826,Public       ,"2,996",376,"3,372",
00138500,FAIRFIELD UNIVERSITY                    ,CT,06430-0000,Private      ,"8,804",332,"9,136",
00138700,HARTFORD SEMINARY                       ,CT,06105-0000,Private      ,6,12,18,
00138900,HOLY APOSTLES COLLEGE & SEMINARY        ,CT,06416-2027,Private      ,14,32,46,
00139200,MANCHESTER COMMUNITY COLLEGE            ,CT,06045-1046,Public       ,873,436,"1,309",
00139300,MITCHELL COLLEGE                        ,CT,06320-4498,Private      ,357,33,390,
00139700,UNIVERSITY OF NEW HAVEN                 ,CT,06516-1999,Private      ,"6,545",857,"7,402",
00139800,NORTHWESTERN CT COMMUNITY COLLEGE       ,CT,06098-1747,Public       ,193,109,302,
00139900,NORWALK COMMUNITY TECHNICAL COLLEGE     ,CT,06854-1655,Public       ,486,310,796,
00140100,POST UNIVERSITY                         ,CT,06723-3240,Proprietary  ,714,"5,241","5,955",
00140200,QUINNIPIAC UNIVERSITY                   ,CT,06518-1908,Private      ,"9,107",844,"9,951",
00140300,SACRED HEART UNIVERSITY                 ,CT,06825-1000,Private      ,"9,099",593,"9,692",
00140600,SOUTHERN CONNECTICUT STATE UNIV         ,CT,06515-1355,Public       ,"5,664","1,313","6,977",
00140900,UNIVERSITY OF SAINT JOSEPH              ,CT,06117-2791,Private      ,886,286,"1,172",
00141400,TRINITY COLLEGE                         ,CT,06106-3100,Private      ,"2,665",85,"2,750",
00141600,UNIVERSITY OF BRIDGEPORT                ,CT,06601-5650,Private      ,"1,144",576,"1,720",
00141700,UNIVERSITY OF CONNECTICUT - ALL CAMPUSES,CT,06269-2151,Public       ,"30,035","2,817","32,852",
00142200,UNIVERSITY OF HARTFORD                  ,CT,06117-1599,Private      ,"5,275",513,"5,788",
00142400,WESLEYAN UNIVERSITY                     ,CT,06459-3208,Private      ,"4,594",113,"4,707",
00142500,EASTERN CONNECTICUT STATE UNIV          ,CT,06226-2295,Public       ,"3,765",318,"4,083",
00142600,YALE UNIVERSITY                         ,CT,06520-8229,Private      ,"25,865","3,075","28,940",
00280301,RENSSELAER POLYTECHNIC INSTITUTE-RENSSEL,CT,06120-2991,Private      ,20,5,25,
00451300,HOUSATONIC COMMUNITY COLLEGE            ,CT,06604-4704,Public       ,617,405,"1,022",
00698200,NAUGATUCK VALLEY COMM-TECH COLG         ,CT,06708-3089,Public       ,889,559,"1,448",
00730300,LINCOLN TECHNICAL INSTITUTE             ,CT,06051-2904,Proprietary  ,213,308,521,
00730306,LINCOLN TECHNICAL INSTITUTE - EAST WINDS,CT,06088-9631,Proprietary  ,242,90,332,
00730500,PORTER AND CHESTER INSTITUTE OF HAMDEN  ,CT,06514-4132,Proprietary  ,61,123,184,
00745900,PAIER COLLEGE                           ,CT,06604-3902,Proprietary  ,77,41,118,
00763500,CAPITAL COMMUNITY COLLEGE               ,CT,06103-1207,Public       ,"1,427","1,218","2,645",
00803700,GATEWAY COMMUNITY COLLEGE               ,CT,06510-0000,Public       ,"1,162",822,"1,984",
00803800,MIDDLESEX COMMUNITY CLG                 ,CT,06457-4889,Public       ,382,186,568,
00887300,PAUL MITCHELL THE SCHOOL DANBURY        ,CT,06810-6716,Proprietary  ,9,10,19,
00927700,E C GOODWIN TECHNICAL HIGH SCHOOL       ,CT,06053-0000,Public       ,20,5,25,
00976400,TUNXIS COMMUNITY COLLEGE                ,CT,06032-3187,Public       ,632,304,936,
00976500,THREE RIVERS COMMUNITY COLLEGE          ,CT,06360-6598,Public       ,451,313,764,
01053000,QUINEBAUG VALLEY COMMUNITY COLLEGE      ,CT,06239-1440,Public       ,159,86,245,
01077900,PORTER AND CHESTER INSTITUTE-ALLCAMPUSES,CT,06615-0000,Proprietary  ,212,440,652,
01115000,ASNUNTUCK COMMUNITY COLLEGE             ,CT,06082-3800,Public       ,206,80,286,
01242500,STONE ACADEMY                           ,CT,06516-4049,Proprietary  ,11,24,35,
01242503,STONE ACADEMY -WATERBURY                ,CT,06705-3823,Proprietary  ,19,19,38,
01242504,STONE ACADEMY -  EAST HARTFORD          ,CT,06118-0000,Proprietary  ,26,73,99,
02106600,AMERICAN INSTITUTE                      ,CT,06110-1922,Proprietary  ,33,71,104,
02112700,"NORTH HAVEN ACADEMY, LLC                ",CT,06473-3108,Proprietary  ,24,23,47,
02202500,NEW ENGLAND TRACTOR TRAILER SCH         ,CT,06071-2036,Proprietary  ,0,7,7,
02244900,GOODWIN COLLEGE                         ,CT,06118-9980,Private      ,230,649,879,
02245300,HOWELL CHENEY TECHNICAL HIGH SCHOOL     ,CT,06040-0000,Public       ,8,0,8,
02296100,YALE-NEW HAVEN HOSP DIETETIC INTERN     ,CT,06510-8900,Private      ,17,7,24,
02316600,CORTIVA INSTITUTE                       ,CT,06111-0000,Proprietary  ,6,13,19,
02565000,PLATT TECHNICAL HIGH SCHOOL             ,CT,06460-2105,Public       ,5,1,6,
03094800,INDUSTRIAL MANAGEMENT & TRAINING        ,CT,06706-1211,Proprietary  ,9,5,14,
03234300,CHARTER OAK STATE COLLEGE               ,CT,06053-2150,Public       ,72,497,569,
04104300,ACADEMY DI CAPELLI - SCHOOL OF COSMETOLO,CT,06492-0000,Proprietary  ,22,48,70,
04128800,BRANFORD ACADEMY OF HAIR & COSMETOLOGY  ,CT,06405-0000,Proprietary  ,20,22,42,
04145400,OXFORD ACADEMY OF HAIR DESIGN           ,CT,06483-2911,Proprietary  ,18,17,35,
04148400,TIGI HAIRDRESSING ACADEMY GUILFORD      ,CT,06437-0000,Proprietary  ,14,9,23,
04152400,INTERNATIONAL INSTITUTE OF COSMETOLOGY  ,CT,06109-0000,Proprietary  ,46,40,86,
04219200,ACE COSMETOLOGY AND BARBER TRAINING CENT,CT,06705-0000,Proprietary  ,9,10,19,
04224200,BELLE ACADEMY OF COSMETOLOGY            ,CT,06704-0135,Proprietary  ,13,21,34,
04230900,RICCI'S TONI & GUY HAIRDRESSING ACADEMY ,CT,06470-0000,Proprietary  ,4,13,17,
04249800,DOLCE THE ACADEMY                       ,CT,06705-3271,Proprietary  ,15,12,27,
04279000,AMERICAN INSTITUTE OF HEALTHCARE & TECHN,CT,06615-7149,Proprietary  ,22,37,59,
00146600,BARRY UNIVERSITY                        ,FL,33161-6695,Private      ,"2,831","1,063","3,894",
00146601,BARRY UNIVERSITY - ORLANDO              ,FL,32807-3673,Private      ,292,307,599,
00146700,BETHUNE COOKMAN UNIVERSITY              ,FL,32114-3099,Private      ,"4,004",491,"4,495",
00146800,ST THOMAS UNIVERSITY                    ,FL,33054-0000,Private      ,"1,545",624,"2,169",
00146900,FLORIDA INSTITUTE OF TECHNOLOGY         ,FL,32901-6988,Private      ,"5,146",942,"6,088",
00147000,EASTERN FLORIDA STATE COLLEGE           ,FL,32922-6503,Public       ,"1,506","1,102","2,608",
00147100,COLLEGE OF CENTRAL FLORIDA              ,FL,34474-4415,Public       ,"1,321",870,"2,191",
00147200,CHIPOLA  COLLEGE                        ,FL,32446-2053,Public       ,195,105,300,
00147500,DAYTONA STATE COLLEGE                   ,FL,32114-2800,Public       ,"1,680","1,360","3,040",
00147700,FLORIDA SOUTHWESTERN STATE COLLEGE      ,FL,33919-5566,Public       ,"2,976","1,417","4,393",
00147800,EDWARD WATERS UNIVERSITY                ,FL,32209-6199,Private      ,823,253,"1,076",
